Hour,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
2486,278.7737327208981,5300.012995042767,187.83188749532317,7409.163158113672,1537.7703562082304,6516.939195133765,330.24317295654924,5422.686852794526,93334.81236649562,9778.301455961888,494.88538321054034,43971.41554471096,3313.5817776148974,31388.6576947886,6208.886195892507,362.58931310787403,3117.1419263797848,5402.602904213376,29014.821679639015,1560.162494073783,301.6257749675397,55.15073251834572,16.42213653545334,252.91226338538374,188.55708034644078,25987.45339585519,2280.043081439788,7999.180856489608,6098.935669921813,3804.453924770484,342.1529204546516,4269.93701049656,1169.4518766280469,617.8485720913608,20832.264572029006
2487,214.5917369583295,4242.419657441194,155.34337894499728,7432.045636798243,1152.9537382799151,5358.10367432933,188.9730660998821,4601.547797035653,83840.04290387298,8765.045840776998,401.5192810747828,39366.94215703688,2607.8606988386805,28299.14368220815,4690.29755374424,279.0541667859878,2255.5705679520042,5109.348127299719,22820.633810198527,1229.2130690969204,317.83001527225707,44.10762436719108,13.551914985399614,207.6487119728573,161.06924391059226,24881.07297795199,1942.261027034352,7006.922730815992,5956.5306853947895,2987.6901569054403,272.3404726212695,3440.2556095455784,847.1421534141275,495.5615784570325,18439.70247886963
2488,144.71574046088105,2883.6561043541997,117.13582103820092,6230.619758246777,676.9019893324632,4145.506762610723,70.05026054943045,3338.6019653738776,64469.665534549626,6960.387244617178,256.6261093466026,31434.430378080444,1828.9320810651561,22903.756634417983,2835.173283681088,195.0093681256127,1310.7617386763131,4455.083229673619,14827.464858907882,739.0920265161628,271.00893238565055,28.711308827265555,9.038527105082158,126.57629545879436,113.47481942261219,23322.91606379089,1499.251939636953,4826.1239924756055,5782.3535163545075,1685.8794663622134,188.94389771491146,2315.2118937736345,488.025229672736,333.6689590141589,14706.512810070562
2489,57.7634659698741,1546.7234486962354,56.702613106593894,4086.291591534292,208.06395093369343,2589.366460293484,0.7480313187049176,1722.6387669206224,39114.11439801309,3964.01650459462,81.68758269508832,22102.30278430601,745.5927739426149,15297.64642136403,922.1733235006703,92.29464108884058,408.9063249596955,3425.968923574407,6445.9286169530005,289.4363394667292,170.38726237635106,9.793093304961669,3.506020652827309,47.209605169388325,53.027832521476896,15483.171228279974,906.3480933392226,2228.9945413558535,4900.954380900802,499.4022425934348,71.99329927193362,1204.1297714289751,241.87159016176363,148.42325136911055,10121.161194763792
2490,2.67908791706082,280.95376097469983,1.7412363886148288,1729.6310224656222,0.0,836.4502538914167,0.0,376.854507637962,15356.369293769514,1023.6557760826048,0.6527899075221321,11594.27129422813,41.49480683509305,6322.8719471081295,0.0,8.326108682782813,6.379649667767229,2115.7046532753307,440.0121792025641,13.094222984817716,66.31420891977616,0.1665433713216478,0.0,0.0,5.236096029670131,5803.346631967088,287.81524757374683,307.7928460601965,3046.5608356681355,0.0,0.5265184811834666,267.62424362728484,65.43235772384905,13.204507657836452,5542.624873170887
2491,0.0,0.0,0.0,62.28286511301147,0.0,13.453987150088961,0.0,0.0,186.39081370648563,2.6916726536539533,0.0,2567.2850417427535,0.0,495.7548884235106,0.0,0.0,0.0,718.4005976627549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.69296772958751,12.2021776211019,0.0,928.0585838268289,0.0,0.0,0.0,0.0,0.0,1310.2979342328147
2492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.310318678385214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2201278664369956
2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044366663681336724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,0.0,0.0,0.0,0.0,11.171315977142164,0.0,29.98568913386582,0.0,0.0,0.0,9.196026244198613,0.0,138.31882175551658,0.0,0.0,0.0,0.0,0.0,21.70416367026236,26.440004146607492,0.0,0.982134487046755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.014670458532674,0.0,0.25864572516345696,0.0,0.0,0.0
2502,28.41555250336998,352.575923950119,7.301355237322869,0.0,372.4649776094456,29.73602778996403,163.7163236757131,282.96632107201043,3178.728864078931,95.22886264798083,138.59455581392035,0.0,783.640937604475,0.128736796381555,1096.1053800886523,13.856535022510098,594.8366212512527,0.0,3921.799901691395,403.2300752179079,0.0,16.31377235468136,0.5703516135918216,53.424346309908465,3.427258162067476,19.6933323670875,31.8012920031841,714.2429399817361,0.0,553.4985622310754,25.603738411508573,196.91478585994582,67.69102199706165,84.97883785565969,0.0
2503,97.61229223402493,2246.9032283446204,36.144286710630006,794.8664154757361,1050.2254607378575,892.3958093039556,298.9641474351939,1309.1231201435073,21773.394343786753,2207.1688460686046,344.68692868268386,537.3183181446639,1658.6074445069198,1909.8616851839258,3491.623343673157,81.09001594144293,2383.0766019370767,13.231880738542172,11378.130102324769,909.0788926880412,43.89029689740749,33.64687866012772,2.0212871624098363,186.2415593947554,42.38824270345452,3602.0893962079126,423.01888817604686,2248.1904561755755,0.0,1412.994925307597,79.0644270225237,1281.4051088801616,463.59250510180436,361.99072854078634,608.4949106016928
2504,185.2775084435589,4498.469765554025,80.31927744059541,2713.7202258381844,1682.9100580977668,2694.36908988567,370.97799971547056,2630.7263404898194,45920.257689305756,5807.101589878682,538.1974813558285,8458.104722625769,2474.5845368709233,10460.612791907004,5997.063614806808,182.11509521058696,4314.977789442328,744.9334473358414,20350.15114557644,1457.5106648287792,125.8063586398277,47.38624637015733,4.755183749891316,308.2562720937016,90.3389825389712,9967.168906117087,1176.6764689057243,4035.4483341121686,831.2593111464348,2282.1686853114225,126.59984098728957,2747.681928495187,928.1505355199597,679.5377523998976,5875.818521658217
2505,285.2044902604751,6483.605893737176,129.3076313423881,4543.556553005754,2037.7079103953688,4117.845659078146,355.12730514349033,3705.5888742841985,65856.51808577805,9042.509558456562,688.4063645361506,20763.283474182426,3558.768246722795,19837.152982667052,8008.535692653648,283.3770309326075,5879.167958618929,2462.756885954341,26991.3802522296,2020.00600908778,185.60996549539968,69.49327361589009,8.171175958126026,385.2738964721031,139.81993889120605,17117.54721880459,1885.4367165400677,5770.094189187327,2565.9632270819566,2923.376644171104,157.79422354565742,4022.294171315557,1268.671356123133,907.8097153697657,13077.056658217485
2506,335.4712908483155,7775.377074529366,187.14220058964162,4629.156779599934,2048.5806602134817,5564.625209022596,317.30822852264896,4176.090081653067,78258.48301267411,11382.94207129193,704.8821544008917,31369.733143886137,4601.340494566088,27042.10018817202,9255.918646176711,375.48817679748066,6443.729283246457,4122.942958114854,31911.119767604505,2592.0949650890475,205.63975656387137,88.34882942313449,10.236315120315597,412.1730842314763,172.74305790182106,21161.133756592088,2390.7764473192397,7717.044468611203,4483.127607219465,3481.430089494201,192.52211241038677,4813.6462327529725,1763.0566278156628,1034.1761052015465,19174.060282808477
2507,339.20611455792545,8372.642037165997,248.76730784165966,3961.337127803946,1974.7893138853672,7169.439603500443,280.89740970809066,5190.710677123576,84537.77387144398,12486.470846612903,671.9420873780305,38987.307438130934,5298.79019478496,31960.880522083,9480.767302698838,452.10086511656095,6972.885415297374,5329.679106125158,31828.961742773055,3078.386351860086,203.01555352928395,93.71632684493008,10.269363786729862,395.7598493449088,173.259516131086,19855.861246154585,2697.514432535725,9172.02629942875,5788.193779335169,3726.54600317515,239.238733308216,5023.878179291784,2086.6412433922187,1099.8368992875367,23443.108252216698
2508,331.5513018668644,8498.456940164959,273.51524598356514,4190.721868225473,1855.1530489642623,7770.058491492843,228.51635206462504,6277.377170143977,87439.33987266831,12832.575581874667,673.7111376168907,43899.12506217296,5803.067225892712,34406.33706534993,9221.494695264237,474.7769381072032,7513.899113768254,5997.258910159848,33334.316643924394,3136.601320273232,178.48779845461553,91.49567438862854,9.939248218581916,372.9352461360577,171.19223454634846,17493.2615917125,2791.8779476276113,9823.442122754865,7182.150445410633,3718.2782200190472,267.47255250471244,4818.259230782625,2149.1181781476807,1091.3255237301514,25760.102218693624
2509,308.2338785001881,8075.272511990231,268.80247924985656,4515.2763844706005,1668.5575975900456,7866.107008593456,173.24056477709036,6557.544825901636,86841.52876568164,12933.06689838785,668.4904890768042,45259.421268475184,5953.168101770588,34685.94460248875,8562.478642620248,438.3506611220983,7408.273878109626,6253.130930495015,29200.9166192662,2950.17982302539,185.62464998808198,87.75411851635548,7.645070674126765,357.2074022123844,166.12644750261634,17840.1479194125,2741.42442900598,9430.11473533329,8056.0006705431515,3606.2007100321357,284.8578165080702,4412.778391969949,2053.6126769131934,997.661565773364,26351.873829951175
2510,269.0176119636056,7663.407637528248,228.46909570813582,4773.711015132962,1470.0714467508628,7610.441351999704,108.79324152601835,6271.081785064238,83998.27279391691,12213.054814394218,584.800631613586,44494.892542942696,5553.571601204515,33316.077402537936,7275.647517159146,364.9799855321394,6809.463034079543,6234.661432260207,25041.218092200717,2514.5324581829927,205.28985538254437,73.68319596313464,5.184857210767384,299.15402548705083,141.24150697504987,19782.604524457915,2444.3530191157392,8136.385086141565,7605.087124627104,3197.5757245841105,285.32679274526754,3850.197437584654,1824.2374067688006,860.1989466195126,24808.787029926018
2511,208.86993654283344,6290.690206715857,152.50755541975786,4687.816893901968,1046.1114123054153,6653.639994320238,55.61277715468285,5277.372007649874,74408.01866194117,10415.54589915491,440.4867354802839,40845.859172941324,4396.275697235555,29836.08304377962,5421.567689825109,284.88544655222375,5313.0368478883,5891.960428816905,19685.821083350493,1770.0472205841675,189.20426723553615,52.18898216771678,3.769494253109959,190.0496096785706,105.08826206973765,19250.5303089,2002.252470210451,6607.439257069845,6680.951564057412,2454.0363511680152,222.03145652736586,3144.2504659178067,1507.0091366687832,640.1346010684338,21731.01204330174
2512,132.28961613984515,4152.694352974942,90.58523725017659,4310.31582496125,558.7266451817491,5089.704878596662,25.607180154886137,3837.0389573838056,56421.68632763484,7790.940170593405,268.2712909369208,34025.79196431533,2707.365663853814,24065.47896770283,3257.293812411833,202.5778991972662,3136.5811462903084,5201.357649823265,13092.307970307305,1016.0850348409202,145.1818182060584,30.65242994282009,1.902221955221698,106.22194866704723,72.05100512589325,16726.8848212125,1509.036094642704,4533.351408733706,5480.065537717192,1482.4805349651235,131.6694020401103,2279.593776127192,1040.5364763396685,392.4590351691364,18280.05267719494
2513,50.487266725932784,2012.4534636723452,41.30151367296704,3723.2921639768947,172.98427225751195,3088.0688437302383,0.18342557374033922,1989.6737179251902,34421.53207453168,4393.482363367873,82.54145925035446,24377.648348346785,857.8832576283626,16156.160200113958,1001.4161791681092,94.47415497469531,1175.204388828529,4043.9723262804673,5948.269747994385,389.93823070294826,106.79884293749409,10.510048896973206,0.7355806203798109,41.72431965692036,38.438466299342046,12440.3948101125,890.7201718061261,2248.4598636485634,4051.4566445698124,519.103428632518,51.36664331821973,1276.4050243089753,490.92693775187587,176.29558977757964,13378.249866302436
2514,1.4076988632871201,302.96942231318724,4.304404763942336,1792.299545913797,0.0,944.507402979535,0.0,397.4503204251514,13912.620271573067,1073.8743206146562,1.6387899550084721,13015.028575637745,29.957082841901606,6743.23202815347,0.0,10.060596989872897,34.64766882958956,2496.645063197087,518.1296758664059,13.13246499812835,57.739938264799,0.17212448889172427,0.0,0.0,6.003097416748389,5718.5231375250005,291.040550271202,342.57989808179275,2620.7340412801877,2.829224876269319,0.14081733531252535,275.34247404475695,73.76393422697613,13.0648563868704,6919.298747680803
2515,0.0,0.0,0.0,64.17769552802437,0.0,49.09873432621059,0.0,0.0,122.68688970606071,50.03385202579256,0.0,2759.2717520238043,0.0,510.33698234635017,0.0,0.0,0.0,812.3863154046778,0.0,0.0,0.1937060589688857,0.0,0.0,0.0,0.0,195.03464301708752,23.0720533209652,0.0,926.9257600787089,0.0,0.0,1.0715605314561345,0.0,0.0,1319.8633701096046
2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.671003057500942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667955945655043
2517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13595239071068824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,0.0,0.0,0.0,0.0,3.223302798770103,0.0,28.047986766467083,0.0,0.0,0.0,8.09847845843764,0.0,98.20623260311338,0.0,0.0,0.0,0.0,0.0,33.491090117889634,27.665181997220653,0.0,1.284889998064191,0.0,0.0,0.0,0.0,0.0,1.2960185780426787,0.0,10.039894505036484,0.0,0.5093964689473617,0.0,0.0,0.0
2526,2.70620776387758,377.300101810644,19.828964140138336,0.0,114.65648277231467,24.10943714416457,113.93345242052905,286.46765744047616,3650.281711599602,123.44858886004748,149.37077966296056,0.0,1483.495164435321,3.555235199621563,831.6453772003456,21.46174271713342,629.14153743793,0.0,4610.343425494734,478.7853560898175,0.0,16.571331315569722,0.4340133773081599,15.16382965021176,3.6092950831046453,83.2812501670875,45.8906599813498,923.8106572478483,0.0,237.20886249398418,27.46468134869236,208.68939605269486,62.41693785884342,86.66698603236615,0.0
2527,17.911834792672018,1970.5993964698162,61.169032849083386,883.6107216586447,340.8017654179945,1015.1555567566738,269.22907633891396,1119.823349833355,22208.48769901462,2258.5290498000995,402.90916562081736,511.4912751402388,3868.976525128902,2043.4764931152852,2182.9363745356163,116.21588441405656,2277.9420599033992,5.15549182882245,13721.20793641081,1260.927407413371,51.92907766278526,43.81352047412497,1.4699880657044384,44.82074927753659,48.704025479601746,4461.7720046625,368.6181585948584,3175.180869017786,0.0,800.242696927815,102.9747895479497,1319.7860965711402,535.6208684789839,323.2569111958668,638.4325993711278
2528,50.09278944113712,3911.089004639134,107.15098538503544,3723.7520925930453,616.200040041178,3347.4324386081616,426.38616442542116,2507.523402867447,50300.4786944059,5687.003391407876,634.8621187713127,9485.509841238058,6013.45979754747,10914.41509899229,3390.72040920206,234.93959627171049,3895.654486728552,732.2481030642144,23434.36376958928,1948.2928253818825,186.17692987494357,72.33444155903517,3.2645830082134024,72.35190512252413,110.87628935070968,15605.37664785,814.5489240371119,6198.112415443839,758.1280188972737,1443.0957144243835,171.5089797192043,2604.892003281591,1138.7714055353676,562.9288220732316,6172.630006472283
2529,95.4180406755297,5554.216389817228,160.1750212783075,6697.017803110147,851.8648603639206,5521.772209504291,513.4551789898645,4285.465003436393,77446.67665582075,8685.562102025455,799.9593323121246,23695.98183609001,7576.286011245195,20417.917120325677,4403.259855971755,338.8046929959153,4840.276091132285,2095.9162096449645,30412.923754324005,2582.7754707188396,318.9498120072864,95.45334513256068,6.0747646479521435,102.72120966983931,163.80283646491753,24510.30084545749,1193.9910095919038,8892.47269188108,2442.1146574395316,1939.6953149923427,229.67495040784692,3753.327336807538,1566.1435007123944,775.8032293966664,13585.600675248801
2530,146.560237635972,6967.500217143819,213.61753355101237,8977.847940684795,980.7099511006916,7086.283213083236,561.4105459929725,5899.936003533817,97623.23488886628,10889.76261863024,896.9218847628957,35917.33016260612,8565.33800981807,27691.373869826075,5030.79191287744,423.50031039313325,5850.013774123826,3026.7943819569878,36644.46468454776,3126.8106744553575,419.2241908722261,109.91982126138303,7.51938057675217,101.28637955405402,203.06254376733662,25987.45339585519,1463.9938812823077,10852.836359663788,4223.042277682342,2225.7469393899687,273.41723790946975,4519.952119973677,1837.3622494245617,987.3763090372539,19683.950484601144
2531,158.32489216461883,7948.099701034179,239.92793330999365,10455.715296016697,974.2275833572864,8053.973786323951,553.2979605207056,7111.073899215457,108205.11655790768,12266.109583635543,927.8758584176445,43352.53190331921,8912.691630788693,32172.55159642571,5086.232934649564,463.36582424953133,6594.333017244835,3740.855537122564,39030.92826958434,3454.0178631178983,470.96276983851345,112.42085720238232,7.6533072831167015,61.94535684167514,228.16393583888078,25987.45339585519,1571.8063188962406,11607.135446839326,5743.225845695542,2225.2598658482666,259.0686824968648,4873.1903159924495,1968.2988736685954,1077.3149130893676,24046.786866087597
2532,171.17202018254218,8645.556275891166,241.94193204951432,11119.259155870714,956.3705540741497,8350.935085503414,520.0531889917557,8156.177032031415,111738.06786347248,12841.461504197052,906.6631222198048,45899.665441258825,8739.818025845621,34264.12560789565,5051.2889181784,470.16211768796853,6324.7773288617445,4292.1602687216855,39087.282579988954,3475.8802432423286,499.070682890508,108.63707011929638,9.069246811254065,55.54748770998204,238.17425760356628,25987.45339585519,1584.3482144296815,11787.743039799307,7063.719376652401,2161.7085390846473,231.1827917987517,4964.43552612028,2031.6529719354546,1091.215098514065,26451.75596659578
2533,174.4096400917212,8438.426046527788,223.356420945493,11114.312431791326,776.0594393015984,8335.934427216458,470.0049042891796,8255.576886196492,107833.27527415295,12669.670033526429,825.0283912656237,45776.11314297445,7951.515401112946,34080.81265331647,4603.517006195407,434.6827081776399,5869.978422863611,4801.8086340111,34841.454306826694,3314.468416800721,503.42872798162125,101.67929853990647,9.287355131474392,70.9302022498808,231.81533915273312,25987.45339585519,1544.356428522088,11514.560073393508,7825.676903733124,2009.21278610288,195.27847031984194,4704.7720870661215,2021.1839580053131,1053.5639826885863,26948.491245107838
2534,156.53337209091228,7569.405148391496,185.23751368158406,10645.479698130244,550.83275498329,7963.183978672893,369.842985524946,7449.818935967212,98660.35310331834,11749.492856986566,694.8699766752673,44676.554832098846,6621.784748879459,31891.860647827285,4100.287779025781,370.912669220896,5110.481710393964,5220.493014678381,32276.47285342835,2931.704315419969,476.5000004643352,85.39288399524393,6.552239852983186,84.28206303501132,208.0756008683142,25987.45339585519,1351.3345441261351,9496.92960763417,8033.492045768205,1661.883275238227,155.35749497665014,3968.69991052932,1873.6824417934517,939.918334437163,26109.081866062083
2535,125.69431510830455,6365.962770268315,136.92618981525433,9487.438901420974,408.4017273204813,6970.455277252986,238.53002773289336,5988.994740408452,84991.46915158225,10019.707552949378,534.1107784922167,40524.221686600686,4862.794019396994,28334.86414819626,3493.0081091843012,302.2575946153186,3785.4531689110668,5137.026673328406,24544.497028708152,2285.0978131479474,424.50649232311406,64.86970088039335,4.984580742918626,75.84426812317093,170.6770393656964,25987.45339585519,1014.5454871024807,7313.650939909755,7633.01788452869,1182.0083218685907,108.5057809554101,3055.151428849793,1569.9439510226955,759.0946866166131,23757.806968293127
2536,71.15405224802359,4439.611669824289,80.48259691072327,7523.673104533603,240.1724124862434,5388.327574720604,97.56330706287523,3945.797918771255,64810.62061682958,7476.469521547129,322.65998680469886,33679.90623566844,2742.6375427780395,22941.980559561092,2086.5048069261193,196.65898425192788,2335.6269943561915,4642.526437200761,16145.375920751625,1464.6887007970524,332.69455733081094,40.24602549319648,3.796863545551832,44.95178165950873,118.38074919868059,25374.225396790465,734.8293622011304,5313.744474397741,6786.390025137242,632.7327691896028,53.99976986695458,2078.3583183592395,1077.7077430918234,496.1737301131413,19668.566661248387
2537,35.82745592427606,2173.5058784575203,34.783201001435394,4876.085216913704,82.030256459013,3245.7633526056497,1.1791558634571528,2092.4013552861866,42092.02298852985,4177.767293896377,89.07174376684712,24139.48566273508,817.7345036183402,15479.078011500562,725.9110682369213,90.25280489482108,1004.2152808568918,3528.4632988423837,7261.256126068735,472.78473281662656,207.2824676885272,11.742432796687831,1.7255683120928618,18.012709078790706,55.3485111371323,19694.680644486376,498.4205922980552,2660.9846424021243,5298.129709047138,180.121112043749,19.38280237630654,1069.3515501745364,516.339822298899,205.6946102575713,13969.679842889906
2538,1.83775743518628,296.66342788913414,3.805639284215092,1879.1920031312907,0.0,977.7164814369696,0.0,382.3807533417794,17889.41999499682,1080.0879048962388,1.188504696815476,12614.837014165609,66.5201638822214,6595.769826091263,0.0,11.169636723784556,67.40427547274943,2073.64039445639,598.3808246711241,6.821152125914381,70.42692704465041,0.21792878457424472,0.15617779781343705,0.0,5.5363356196865565,8922.486385654875,213.98664183785888,309.6884331215278,3279.4004997726825,0.0,0.6583275012099401,294.0257734396666,74.2420583416952,9.5597467067868,7017.772012293565
2539,0.0,0.0,0.0,55.92339895136471,0.0,79.39822335961196,0.0,0.0,562.6097404381243,17.57862428043167,0.0,2717.803056219462,0.0,454.45628100001164,0.0,0.0,0.0,731.9727433892865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.22171424,28.708318908889098,0.0,1014.7104361342134,0.0,0.0,0.09073209326391356,0.0,0.0,1295.9310341527225
2540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.701780879471471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3398061742483983
2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058358352426559894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2549,0.0,0.0,0.0,0.0,3.0324907594490975,0.0,32.04889744382553,0.0,0.0,0.0,21.434266946597027,0.0,201.66469942918823,0.0,0.5189974137442,0.0,0.0,0.0,38.566134045852074,21.054594019216164,0.0,1.7110394971350662,0.0,0.0,0.0,0.0,0.0,13.565336153896231,0.0,20.37044024256025,0.0,0.5885214448997095,0.0,0.0,0.0
