Hour,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK
4017,328.7967512368088,1153.0046944323667,96.90882115063256,6072.1897026040915,1768.0587613084856,4276.934299596374,504.8887503385053,4798.8914755510095,80583.3273114476,7074.730038750285,587.388771905781,24425.155894290936,4320.312831858852,18543.533774811025,7658.992351339191,89.41295856448237,2112.3880916607914,567.1107583081316,27705.671406658716,1543.4029507789196,307.1984359693214,44.395278272310044,16.196047369547035,359.8921394615075,156.15442170885328,19261.0294333875,1834.8862920405413,9250.359148749425,3938.3471442837604,3452.4576245758494,337.1802268842052,2622.131300650928,85.4176473807492,256.5928323808998,11199.73153624505
4018,378.5197823003833,1654.022186604625,110.16863380567187,7346.8918669888935,1972.1178014628629,5420.424842772341,538.4103208144544,5715.496101853624,95169.57495482317,7752.540314008804,702.2560691553302,35017.486060951436,4382.677937149163,23929.43239179917,8687.505994809384,89.51587664202398,2085.3250742313417,698.1434677772102,32183.22445225308,1685.1452680034677,382.97531321535536,51.35389545429473,17.602983655185906,427.20382422384046,185.24676111441627,21938.06890935,2082.8495742549494,10282.21103574232,5943.80923573441,3452.428236683096,376.4832922049988,2880.05382769722,145.27939710341778,283.35086335413314,14280.36330431627
4019,395.9580977830953,1891.4293518410907,112.25974485014744,7212.689941398204,2074.050532157542,6107.517388018186,545.8337898776646,6437.140474844967,104058.84452899627,8231.84823751471,766.797133479205,41608.97404313637,4366.647084457968,26371.943468163685,8989.16890907965,97.72070557503368,1843.5459764739644,923.5142912055646,35903.66184731024,1658.3574832060613,425.7516313163138,57.41512782322371,18.013887819904095,439.6582870035601,205.3260700570842,22676.513441297513,2239.0798011260295,9947.158479030024,7272.304211523531,3293.307908376567,361.0915412834061,2990.667114621555,195.40959164714184,287.13958820886836,16021.516717560724
4020,401.94218682450736,2163.8497715509097,111.35368921296686,6529.764158387721,2119.161079169516,6249.631818675328,528.1891029410914,6947.4372022745965,105918.96257405616,8805.811001551892,770.4575132233806,45241.58703593418,4560.042164633248,26437.96794962552,9002.437937737308,92.52997248955754,1996.9193082212282,1137.7747800498018,36232.643967198695,1603.9708640837914,400.705412355977,62.062848559965815,18.268146987677714,431.5376995730805,204.75025874822177,23491.856586162936,2402.3636888157102,9394.28265596931,8009.389932511107,3087.0549953622212,347.4559441020759,3105.933899208267,214.0859833017114,282.21836568332026,15842.461840507176
4021,388.11013733808653,2787.2674989755897,116.41890641695664,5639.892824276442,1949.6797608190118,6041.977916314384,478.6097564826559,6914.70799565212,98290.84991907867,8505.34873700144,705.0928929550955,46229.818424737714,4339.017467269244,25581.77533030103,8509.871021896655,86.73238830803395,1893.5341918338472,1517.8024410730354,35098.19110665216,1596.5187482274096,346.4438825037857,65.32856774400685,15.553762105362132,396.83556391863084,188.76017952798955,24088.610331882115,2379.673735831318,8670.152203448039,8132.55077947667,2481.024364302683,318.29140207134094,3143.0256574895557,295.3913449566351,278.5388639983377,14401.188676633514
4022,348.30589984695166,3584.052396990119,104.46290952288919,4515.2993361734325,1589.6856513891628,5190.289864615551,392.090777104139,6056.926612880173,86768.72878276554,7354.082223006208,573.6693793238531,44919.0764536794,3845.448777324166,23702.547216354098,7448.069894234787,101.82050889061186,1324.382985232164,2117.0378949202895,30865.266917099885,1524.448764651892,288.8913902571809,61.69115224273843,13.187702630725642,330.4881265799867,170.76440974652377,23282.08846836716,2171.7956892598672,7853.614447611241,8044.055526759259,1774.8885719674713,248.0018493487086,2996.65631170315,553.2976519565284,255.15926396518935,12673.794291428865
4023,280.1754900513479,3945.5574189031727,70.1171724639205,4029.99285019551,1181.2288248914465,4440.573279769734,271.72387123905406,4960.14460011362,76662.59528573888,6454.310102596106,437.1467090283702,40637.54130504858,3249.383503691256,21326.403457481974,5879.032187254562,115.434949948069,776.5419259400145,2965.043927530001,25512.80308821034,1346.3068845254352,211.54083547614033,49.31794402371842,11.269517079016236,235.75186137730583,143.90511446546623,22009.012146,1974.0663068582035,6902.9352041586435,7675.439677550618,1193.5107064045305,176.51447829314648,2658.4881505199933,849.6228783172235,236.56218795003753,11187.181747232324
4024,185.94597135269524,3514.749772222394,37.868334081759414,3457.807781936294,770.4906665136841,3991.2692551585706,140.76946643950845,3541.4848957014688,61812.44694422853,5436.0183015086295,306.6262020863264,34495.21840076511,2472.862287129801,18250.78431168895,3983.1654341070684,104.01418916726048,548.7840544030744,3508.6638615077486,18993.760945522616,1081.0011691367065,145.0683780889372,33.17923459843523,7.523474454521005,160.78254634180706,91.40247238233738,19234.27748624209,1617.0521131016321,5261.059683346311,6829.757354321749,709.7556566673726,131.25601883742814,2175.2654619092427,897.6315599354499,191.7753518953458,9635.219626298951
4025,92.17925287069872,2500.842588465103,19.494118186013768,2522.2247688078137,363.43256675992586,2903.6173733580836,29.23088133295522,2208.303848560663,44465.50476007703,4121.222632613399,172.92996620035552,26494.668957551377,1674.35306319146,13802.490645911137,1865.571719251925,74.2418237663544,451.82072483541367,3302.39184879413,10584.745398548017,706.5521529178674,96.03414649511377,18.74175115733951,3.6178658228428286,90.25426073037818,51.108554575967055,14475.7420335,1154.048863781343,3371.0817472529734,5454.296812715529,355.83867751722806,78.28699251147233,1559.949464389284,671.0688690705235,140.73567032502362,7698.966707712543
4026,24.63091011800172,1175.7937857170996,6.527454012643322,1718.7899068514535,91.4596875076032,1547.2056821373108,0.0,1211.357021818605,28205.855479726226,2431.6326351761027,72.14947402240134,16919.837584096585,728.2889168671476,8341.062546936253,267.5041935876412,34.731135611005215,281.968011150152,2585.053153278861,4005.8566217943585,344.22932587070505,62.3287904903447,8.667344957520644,0.7533745919153433,23.92032728292165,21.48568420634751,8991.343499654588,690.435104718645,1721.938896181718,3635.443619301202,102.48359716808487,25.396452346296414,875.9728830299906,282.9723108117835,84.66079462476135,5432.199600819483
4027,0.0,265.92437292628364,0.32753810321233845,969.3777518135679,0.0,507.45247993789275,0.0,392.3230666774683,12554.296636289078,814.3884448227507,27.7639006961924,6893.619525131476,310.7668572514599,2904.774521411708,0.0,4.3819905109804775,47.09020401182096,1426.90871082951,278.53524238526404,106.77790586089375,33.18507515545299,2.761533218290346,0.0,0.0,1.3780316102372603,4028.460680475,222.1800224591642,538.7502424352471,1658.3434051116014,0.0,0.0,325.2132571017059,45.49380824529117,19.7137692900027,2990.790364503792
4028,0.0,0.0,0.0,248.76025498272625,0.0,22.417905467250634,0.0,0.0,1170.602113074864,237.89983397877504,0.0,446.7539118811465,52.652358914705886,328.43526533180665,0.0,0.0,0.0,500.6844881263412,0.0,0.0,7.365324048401151,0.0,0.0,0.0,0.0,919.7114416875,80.5142626198915,0.0,303.69021880334566,0.0,0.0,88.84304151487423,0.0,0.0,1094.0540742590063
4029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4001236421368985,0.0,0.0,0.0,0.0,105.87985044043624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9424594493216,0.0,0.0,0.0,0.0,0.21425286934609925,0.0,0.0,12.615842086704454
4030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08871773155746257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3942472956931958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6182471354192516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.987432791342832,0.0,112.25153181048984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603754419542911,0.0,0.0,0.0
4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.297975904833805,0.0,374.3209706417155,0.0,0.0,0.0,0.0,0.0,8.723365062000614,108.60778265103701,0.0,2.2066238115700836,0.0,0.0,0.0,0.0,19.8777542221262,57.7333952373323,0.0,0.0,0.0,64.56970027842614,0.0,0.0,0.0
4037,13.291052236040581,280.3582403600473,11.035309781075828,4.231682151218623,157.7225896649077,13.366976015687351,70.02334509209514,300.46153322428233,4158.342056098319,461.4855875142461,94.97565944995718,0.0,921.3101862319584,1.1919809034134548,336.15759030523316,8.078473911577966,296.090716837287,0.0,2402.0781062032515,331.92139859007057,0.6570416952518173,6.185617544818207,0.396806748549624,22.662792513614924,0.0,415.45688085,75.7326569175315,957.2960749379016,0.0,290.7698669468787,24.903409980502,249.30983312045078,47.14413561709968,59.4132349761519,2.565699297224269
4038,61.02137408434452,1207.2462272760224,52.45138461293558,578.8502179332369,496.975414051257,503.9928235493967,203.0650009943095,1024.6245162985792,18238.894444103735,1338.9228890069057,197.08815816742555,64.48468858158137,2174.2745686161616,916.6837159001824,1934.6404381430486,64.1319657462426,1378.7702188496853,75.58060308889628,8661.448972117614,671.7027474910323,27.682607670974534,10.621584037546665,3.64261449440826,87.21101618838057,17.300143947666133,3073.5148888125,246.11759694508322,2319.1163221225875,0.0,875.4404523981286,96.87195332369956,764.6520410074892,261.92848779261533,188.6786112435984,576.6710810884316
4039,127.6233133145394,2852.3826554980565,118.93340790225487,1365.2245404551898,1023.8792253542764,1429.7134858782451,335.27336411270306,2015.6224186419627,34673.85571219658,2973.452640748841,335.3437496405871,3267.386397557516,3500.1435414554117,4855.014729570368,4157.028293172445,169.96370502114146,3040.815979338437,435.19600718585815,17382.73608236902,1077.6423782810557,55.69318566678055,19.987040348617995,9.198554467888474,190.00528024808187,63.70798245415345,7692.8330185579125,839.1322147665542,3832.9096566063963,277.6353631121396,1891.4369992748177,204.65392011010303,1811.0277374777993,627.0224382829504,329.7611674001469,2271.1108492181984
4040,203.5980174092804,4542.7054062413,187.66728904627294,2823.985969976457,1572.6991043565513,2612.372347555109,439.75046381387017,3310.334713609567,50750.27448813105,4304.442108314315,466.94414948612524,11355.953027692343,4631.951123487349,11288.435679281198,6252.525912606664,275.37639073036803,4565.299774561881,1395.632389545792,25609.879600108132,1436.3428117708904,87.82775085903157,29.646218491232492,14.609379776423312,266.689715914478,115.99250990064601,14601.256931332911,1527.729740737529,5463.256725582235,1643.071741236271,3003.3239650222245,315.2038824129107,2947.6675461613904,982.9583085690351,460.6807609786884,4913.9266159166955
4041,280.5812583382858,5506.883043963684,232.66865718476933,4541.8734100079,2010.6159873929257,4102.195791818798,508.49633949008387,4534.674610943358,67024.83341821951,5813.798723880822,541.0350956091378,20215.39125176429,5578.62675608293,17691.85058369961,7813.247563985332,354.8989526206161,5669.630750706442,2524.741648306101,32270.272887184306,1686.8495599127252,120.76082358709834,35.97683531682849,18.817974090041282,314.4870711271306,159.6913669210045,22374.52409849209,2103.379188057207,7267.236961403727,3611.102104597855,3800.834303400501,407.4419813953921,3819.0365854308393,1274.4178944513942,579.9720891239384,7559.430172209102
4042,333.1153235748777,6309.856831447461,271.91563275148025,5955.536328165956,2249.438198698504,5517.840377119002,541.6352812098161,5442.429440627807,79302.8852810113,6777.077470769596,601.2099065616422,28767.533538833683,6289.466077642693,23238.561514473546,8901.000285943857,411.28912547735865,6084.755715589857,3494.3991009372194,37020.51849533349,1798.7222117590431,153.82349508557428,42.124375824278225,21.719366736308768,401.2929175116695,190.6669361054122,25358.923308411002,2412.979383184954,8633.676897953857,5457.154482735095,4036.0443681855427,461.0792550044311,4415.534236117453,1384.541199111728,701.1231279245131,10186.480562945368
4043,367.4087437474484,6804.653319098399,286.0740624622424,7312.438318812297,2382.538800189194,5967.133533696778,547.851768494807,5962.294686415114,87039.2225297104,7799.283054523505,664.2241173853928,35015.96643647818,6668.828000122948,26380.780023002888,9334.64373783575,426.94389748285005,6406.570077006182,4164.367059397576,38805.800325881195,1585.3552948809968,236.60860351151507,42.49723301852977,22.554593931091226,474.63425212252696,208.48063099998106,26135.69178015304,2552.9005889308437,9564.561125453316,6800.714189779222,4213.089149331441,504.507448338537,4557.473898272919,1362.0570252320754,813.3579974968143,12397.562791825421
4044,389.0551169297939,7020.0444195472155,274.5858451831591,8006.491533528646,2436.9260577027153,5284.239558242477,529.049215363466,6126.54871994796,89830.44636637128,8691.26046646786,688.5923996493759,39053.44198694001,6764.839850844431,27028.704074548765,9358.29184705797,410.89500115513835,6591.312620351742,4630.276883371978,37941.24895711667,1370.5712207089086,311.21771061951523,43.48020160622073,22.674624064261554,489.18830602987583,214.47407012659122,26135.69178015304,2544.0192811375964,9983.027922051462,7916.998000132387,4457.235608587735,511.9091961200038,4408.7402073378435,1313.0027796970653,851.2000213947665,14122.186366191381
4045,376.69059100873875,6898.287670749006,264.6121606166425,7606.741140445155,2330.973440395418,5045.373324208451,480.81775635274374,6173.1609263590535,90196.53323269832,8550.193900779206,592.8662328572808,39621.3405648939,6278.071224000723,26586.355477206853,9088.21439398691,375.8992551575053,6094.370823207303,4880.470930176628,36779.82515399532,1138.4399969238723,334.3787969906737,47.342811545610886,21.875316860165576,472.4029466144587,209.52335519897488,25859.680474452412,2466.657442060194,9859.817304864482,8354.752933116075,4365.40966928651,463.9965701994719,4132.314391461271,1231.8018047661812,851.0607152800346,14648.82857746343
4046,349.4840346905227,6502.8231766449235,243.80306483122715,6045.334424895577,2114.137306940963,4922.455901542995,396.95964344114515,5725.0052012609995,83706.1659118931,7789.4621126265165,487.89425963802313,37186.53429957621,5254.150507440303,25169.791178621603,8110.845257144266,334.82095996978654,5600.934002725338,4794.328307320016,32558.77327625343,891.9067694801537,286.86805932598395,42.36405416269896,19.91660050010294,422.6408518374753,193.61610867448837,24069.0229398333,2328.782328828452,9130.106770697283,8003.32801952847,4065.8930194628965,411.2542545759705,3829.592666458134,1149.4654601603688,822.20558429798,14188.645444508214
4047,298.87668760385264,5677.678678827084,192.77699695254478,4564.765621123841,1687.814118524693,3950.8661992631974,282.5447538046887,4806.751118864668,71868.79334316945,6934.035959070692,409.42506814166694,33789.2026002067,4059.868938329108,22541.001700473946,6481.139903262071,276.8097424771742,4710.191677196054,4241.729797237648,26917.14353178727,829.9262380462645,207.64409306632587,33.636276699880305,16.54801308207987,340.4322804714686,163.44012635976875,20167.076709432673,2051.4130938650933,7633.2738354641615,7146.652427004818,3251.0450051826333,346.40364916214855,3410.0699898601306,965.2036474804,727.2519939069298,13242.752898007695
4048,210.4880155820065,4243.6050610891825,139.53500928599854,3740.6700579080307,1102.4890720202438,3226.822783962795,144.80344421012995,3901.594965287445,59736.31387652631,5799.089730772537,285.75801945390043,28377.987942696574,2773.210855583228,18599.279590658858,4319.7218906747685,216.93466580523597,3420.3041335606713,3724.320126074021,19049.76161805951,718.7689260541233,147.0816483586304,26.658288143810722,11.558843412138557,229.31436723459737,121.04554883672999,17267.797342125,1677.1291523758314,5656.048895938269,5870.9737004366925,2165.9149177605436,252.98807783107782,2652.919646454695,766.5485545425025,544.6151491335471,11864.007971190205
4049,107.22508108336231,2533.3558641142827,86.68627498713046,2826.0384511139914,499.65845803333497,2399.8904770261906,29.09025136991414,2630.8886921010057,44712.95192484514,3967.5362974906116,159.26261618875165,20067.566827844625,1557.7301810857637,13549.425440668276,1946.451515113659,135.62389181006216,1980.8894542508185,3203.5058604133114,10551.982108148502,521.5834751522867,85.29344651433146,17.1735033405866,6.06352799474919,107.87395522823356,69.79512821829188,13215.728460825,1173.8816855101068,3518.589292131421,4396.521607445717,1134.3003537298193,137.36503609284904,1785.752567571152,475.36814097130076,310.5153936616641,9290.94267711859
4050,22.607340151031337,1118.7773431661963,32.21716233906135,1988.9990901252843,80.5699298833239,1441.5998018206617,0.0,1262.5925793922995,29416.99816016671,2258.564958382295,75.77292729913147,12318.822222180786,749.6377743164214,8033.231866002416,266.2684373934332,51.43146662219135,651.7834953426469,2270.858425088246,3878.3967576982054,277.14860657127366,59.08371288749523,8.906164150482766,1.4735414073258584,17.43225002989136,21.35144179328485,8913.460104450001,658.559381474618,1717.4041364770294,2877.0674591043366,320.81162410742206,40.166129249381065,897.971017178857,211.50995858362043,115.43134480924094,6435.637963257031
4051,0.0,271.42923599585737,2.0178796068445526,1003.8722645540952,0.0,512.6109709210253,0.0,369.62540054516734,13539.471063547233,912.9155219389816,28.688987070856182,5833.266256826041,334.7160845845626,2996.663309187552,0.0,6.000545524504365,54.2093503837907,1293.816670170332,237.78859901703458,71.37350997963806,34.233902708362116,3.0357853543068343,0.0879374715039513,0.0,1.956130684083853,4080.8376687375,279.5566868903315,503.4511816556653,1321.4725567330431,0.8892367965436997,0.2378286762208392,248.1803939815117,60.88193953437337,19.38750997551315,3856.1902045829465
4052,0.0,0.0,0.0,225.45183798837417,0.0,15.102674796115119,0.0,0.0,1331.3135037816962,225.2016821052749,0.0,912.0997618686829,52.627710464029946,399.1058861113,0.0,0.0,0.0,533.0634000551432,0.0,0.0,4.628537943260598,0.0,0.0,0.0,0.0,961.8265738125,107.9364565754508,0.0,338.2527687338618,0.0,0.0,71.4017421779416,0.0,0.0,1413.2544622062665
4053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801185088793583,0.0,0.0,0.0,0.0,124.09940483948411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.548279238419802,0.0,0.0,0.0,0.0,0.2037496509984005,0.0,0.0,68.25626497759713
4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07054857897080373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47804556303182727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538960276116578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.672179809418424,0.0,116.04801302653797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6859342867123311,0.0,0.0,0.0
4060,0.0,0.0,0.0,0.0,1.1337343871890848,0.0,0.0,0.0,0.0,0.0,36.52651328300767,0.0,364.2017126611337,0.0,0.0,0.0,0.0,0.0,6.857807178309204,36.009731993549856,0.0,4.165500451665912,0.0,0.0,0.0,0.0,20.7279028334815,39.332391074971305,0.0,1.7137218896624393,0.0,60.6327949381093,0.0,0.0,0.0
4061,7.16602381114146,220.34911148305838,7.974131808594224,10.493602836059063,139.64731836115297,22.005368617440848,71.17591311869822,247.39562097844816,4444.023579557306,387.68910359271683,95.61406224839754,0.0,907.8591302778696,1.6886620865836208,300.18441718046705,8.233410687444795,289.81231702865733,0.0,2182.6161260223475,185.90215528440547,1.563011250628011,10.936956719168139,0.3596537637784193,15.229675437327664,0.0,402.6443306329125,85.56563948629261,872.8550131855066,0.0,276.11531249565957,21.27745553198732,240.7105744839608,52.94450777487602,53.210887434941846,4.2276217162745695
4062,70.84905773186526,1240.806649013064,55.790782426095056,593.7789949657381,665.8354022850104,423.2656487805379,201.29075254378847,1126.3899795249076,20319.39005296881,1229.1959694213424,209.2212564608335,72.85418952833945,2114.5277110070515,907.7645251428144,2022.8574015370473,63.69875810580442,1373.9836603495926,108.18687873629926,7739.4153343002545,440.59562388326447,32.29917127428414,22.486691060139243,3.611795354993357,101.19013439125992,17.624812463456653,2952.0335529295876,257.3887552275221,2627.203683137403,0.0,1022.0433956989473,120.59299064857309,795.110268189854,240.57753029622071,198.09217651178773,876.0540327770896
4063,173.06746112808432,3210.8440192345192,136.07232059332844,1431.4254565883464,1307.880694962604,1546.245095529114,321.55264723297546,2914.697552595866,43401.178896231424,3563.234096446155,338.1790231239807,3119.5580526041986,3499.485284324978,2796.0904891762993,4371.450184161243,168.8855925777902,3088.4733693086423,516.0945067191473,15158.849921635116,918.8754456953321,71.26753796966382,33.02134630657778,9.170084073894282,214.9056319945561,57.6824060017179,7797.468479542087,820.0450339822381,5201.492615797685,254.76767429201445,1689.8507366254112,262.4011905154132,1843.190552821802,544.284941553846,401.08792911047817,2879.3209018954863
4064,271.1682841158217,5322.477097496791,209.8266256919433,2542.964610670739,1804.1743537957398,2938.181079286972,428.3370157838149,4852.744928608313,68975.1117167558,6235.600987775993,445.8729649532186,10335.408456004578,4784.281470710583,5059.611693726516,6483.032085513101,281.6288152034481,4683.160074881357,1229.7181477787215,22407.71324808146,1515.5153114323111,98.67901893522317,41.19863460970476,14.603829031595762,295.0803225595757,95.73130181588417,14425.619153879588,1462.6192300915563,7839.058193909806,1695.4813961345315,2201.7027895062847,370.4698087433356,2877.0986650140294,977.0199303893214,585.5542294751566,6151.403677979987
4065,347.3324418325164,7004.465836420331,250.05476346682565,3596.7557171496624,2126.16633414263,4153.426946021376,505.74520456678493,6374.41483057492,92484.1611901679,8340.680286498202,553.8463065321639,18219.114609180386,5706.6936550631435,7780.8580169211955,7993.528583795436,369.0175895270737,6001.676586144184,2094.5500373956406,28314.475942634657,1813.8171333846701,116.3127124136206,50.80471219699962,18.614800779788965,350.42834422142334,134.92875133611932,20374.47048285,1975.594088722717,10065.299781609323,3754.7674600693354,2952.587999058966,450.5592904528546,3665.107160199115,1321.4834102110494,726.6091630921476,9845.127237431476
4066,398.77192825767673,7893.514257398854,274.2181677176211,4036.2588548115305,2288.486313370841,4954.6322550782625,548.0702975126354,7161.098697592451,109619.88510994392,9970.184477118966,612.1333155435641,26407.38400198696,6182.675554931803,10486.640481957247,8940.126887448601,429.38295034550373,6729.983443493636,2662.724402155083,31907.35160207015,1881.4875012329878,146.8056105957989,59.45860389643985,21.379901823876803,401.4324598877483,170.45359429567952,23292.04341789394,2291.411828116795,10321.756078718105,5970.432844597295,3633.0778245359106,514.7000537758671,4194.584961955069,1569.0515201413455,762.545884663621,13038.986172387076
4067,419.4545007957847,7514.010691389547,295.28137028385197,3783.9743025434072,2171.390650494997,5094.135458489938,556.6883388747614,6571.2037597189055,114332.45413719492,10939.26758842053,624.9690709889577,32867.68173165005,5900.334583180633,12628.285397068794,9255.822219498368,453.16613115635386,5947.381028001981,3319.859089338521,32901.5147640968,1864.9528856766235,176.95784746142917,61.10267286027625,22.83906317136036,447.6476289411159,197.7814078758245,23617.451384112712,2440.6332442534513,9074.296113345254,7537.2024965765695,3765.4650742641493,501.4963482758674,4303.189520506046,1672.4400796280017,697.3074769181883,15764.514859561667
4068,426.6933185915881,6539.618546068281,315.7917658739752,3567.9308119403813,1931.999277432715,4424.166371670361,537.4249267559353,5452.06872658582,110962.17528277397,10622.57924951306,630.5887715490494,37334.5501695162,4881.5505358098835,13727.253104554275,9321.899343427336,453.6882680958053,4641.284531734747,4136.35631280046,32353.084129518604,1820.8092522338106,189.6145943709992,60.670202911380954,23.126634101385978,470.16476603265505,210.40069979103697,22833.599206464336,2445.816825206618,7937.026219772664,8555.693707551129,3095.32740063631,457.0739650974826,3909.7654807987155,1621.0181853986371,617.4533711772513,16884.421608893856
4069,414.6280761146535,5892.2498792491515,321.2737350938192,4149.362801205852,1647.236171891796,3018.1785847017823,489.2437651103863,5081.487017092653,105170.53395516693,9405.173123023964,557.5707744912424,39951.60192695445,4383.246216675329,14137.388776981006,8995.854062945971,440.89714464440266,3961.029638838786,4056.0020523497305,30341.806092292478,1743.1639018880287,194.6091836448341,59.37700273219154,22.31008961504739,459.88149393441233,207.9085311583065,21023.280845242087,2406.168979361646,7229.387670178049,9034.259231965154,2364.1182874490355,441.7103930716774,3409.8336074215454,1459.454445318942,543.4505068445724,17074.737506267324
4070,375.51840029846045,5510.499296523442,303.27988241334776,3876.2273028397585,1369.1834437893135,1724.83717204661,405.8739644759151,4633.014518266637,93277.94120830216,8388.212390827122,470.6132141809417,39765.60183415237,4001.7018448125104,14167.492024404793,8053.8179215397495,407.3322331842187,3790.9862299149136,3611.692015183159,25834.391366242875,1523.2261883436372,144.99313065476105,56.264419225023914,20.255462205484992,423.779788280487,193.52708070060962,17879.65315900459,2310.4870913006175,6455.321122913154,9106.970731767618,1954.3505047769836,425.33104121098535,3003.9520771272823,1205.7878133396619,513.0932385481207,17098.32779357179
4071,308.4551877549418,4935.034416462556,255.91307250486798,2673.2484614398713,1091.5856130173106,984.3779560456076,289.25005933073845,3966.450015976057,75521.5900676371,7179.9868969617055,387.279105065749,37421.73700550199,2996.3454150206717,13150.095524670842,6573.724599544786,338.2023231749098,3179.370723057132,3400.7246531659466,19470.158593460357,1282.5556186180395,81.33178537693975,48.968811929504525,16.63369182226372,346.0908513044974,162.73120068553578,12898.975213575,2002.1288206117315,5273.576925829023,8681.516186043109,1706.4203437070219,354.40591547400084,2571.2298194052646,995.3072446629136,465.4420015978508,15673.533932447594
4072,216.29163334526353,4050.083623160148,186.0410062602455,2079.594358556142,796.5258263366761,504.3876899313905,150.42758274642165,3540.499752540454,57223.0865911841,5797.856730294769,286.29796090997587,33527.669930160475,2222.25926570783,11257.405089521228,4443.1892782926025,250.21230005114944,2460.0790376280306,3040.8182024636344,13578.897735856948,1058.4187949701468,53.829229806241536,34.945286474639595,11.763925863002259,235.21755151714805,120.69263500179966,8620.552326375,1603.5787579115838,4253.91292473019,7721.707833051792,1506.472604934568,255.7319824614558,2145.210454861076,767.6731532863313,378.6825289204987,12841.46427724104
