Hour,BE,DE,DK,ES,FI,FR,GR,HR,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,UK
5017,1370.105500554107,19115.365693113938,2657.778257558488,2166.1358261624073,18.6211060820903,2744.274905618425,1214.9829051144334,29.255821264184853,1413.8449410264975,196.12288508706894,93.86372206179135,7.066544721543649,5538.116243648129,699.9471157267644,72.40093393426008,358.0098176592324,180.2592615908966,20.543887687090802,22832.704520080646
5018,1898.3676607675782,16248.245696135338,3178.575189796632,2055.753455970701,27.5496697745534,3207.339225232886,1271.8445116391292,16.62364123606328,1620.6512451067788,171.68564697382558,148.19460574748285,16.4988068750134,5161.342334690145,862.622926441482,314.59095605868526,397.6649274081274,110.6765124132714,43.0711479045879,22482.377246964617
5019,2130.577715224541,8359.369891121372,3303.151768470383,1970.5050200301066,25.1058175624296,3445.4586944563034,1313.3604160805257,4.216925083622629,1855.4598883353262,184.81475046001358,195.2020588683812,23.887764021387948,4485.737228365028,1074.1769356252123,627.9622304970924,425.8332507995274,86.4503105751146,67.15176242723436,24944.735904492278
5020,2038.9562763020722,5215.855136688041,3367.2027583721456,1882.3607798630849,19.8887848916134,3515.538650107704,1391.4968842277954,0.119661160682178,2085.1668707732747,193.64088336646725,191.08889856333354,26.742018662365748,5440.888818653426,1233.844010951334,699.7253861121616,400.571695172046,51.1464928409004,82.62373984327962,25049.654786694657
5021,2871.854310967797,6375.433322006408,3327.5273730731296,1698.0811830115815,26.8754073103485,3466.243201203988,1460.813136541052,1.400511049763607,2296.094688625798,187.7658412143301,181.22258363519632,31.597582476324845,2511.835469241269,1375.889754627511,779.7573330298573,354.371195471622,12.5489537393235,93.27556886788932,25588.018054113378
5022,3676.711394207755,9350.000352819166,3172.6300244679296,1328.8152286465927,32.8886823014213,3420.926047283047,1535.6758758343874,13.344605373867156,2515.776794403457,177.2338171136774,189.37358022524592,36.225821141703705,3995.6390228550636,1518.5370333948026,1022.2247098181969,295.30744148414664,1.0414577393953,123.28561638318462,27509.855135207985
5023,3567.0673494956404,8820.81623931693,3147.2224654720953,1043.3579069024793,24.8436565266737,3373.4788410175383,1601.5118838950903,40.320723201991065,2923.9973226751836,192.7636808271261,188.2887155315575,41.4200276098298,6297.705867674298,1533.7588901325742,989.716957874367,239.0283662138592,5.177616767701,144.88783114194385,27931.50557819464
5024,3897.9971449697287,5411.277944921094,2537.747230621922,979.6184972108829,15.885738956686199,3385.5406661671095,1627.6794403223996,75.43711125834172,3385.957940245172,228.21071574667917,165.02786054722338,43.353913636292,7822.368549346053,1591.4293099952026,944.0947228621941,199.177625235855,44.494440247765404,125.06123134353095,27581.63997607367
5025,3623.2401501826844,5584.982481985176,2055.947261931554,1008.1295982958986,19.611181501929398,3413.8482141245518,1552.0949474026895,109.4772027712646,3844.2861984645006,285.74969689013716,134.75763776243522,42.06557954978385,10416.965622854526,1661.1946919055606,1008.7565417358093,154.00226318909722,81.0002309264925,116.61263655840456,27043.570264592854
5026,3401.8646535660614,5981.491227655827,1640.1510313885287,1038.1400419050606,39.7765333899163,3415.175392161056,1438.779305840493,125.73449468042452,4164.865879545186,336.5230360644345,135.62738797740565,40.23986547708465,11741.64793239428,1816.400936753121,1142.2459855969666,112.302754706535,72.3487989103081,160.57723675619033,26933.021679065045
5027,3302.876635833261,5098.760164910234,1296.8972528264467,966.8320847284467,71.04732994316,3547.2485390089923,1407.4225877858603,82.61627091096155,4244.359611208903,260.5965675514063,82.1294067810594,34.012836831641195,9776.427231854663,2307.3987292714737,2033.7893736089193,118.2289944648882,71.1446436668808,249.4752301403351,24047.786743706507
5028,1851.890363872847,4736.068386469889,1130.3127680194036,943.3262600616276,70.7817379188788,3582.1728522126587,1318.9742869917445,76.38736247814138,4061.6700506646753,279.8848134152577,121.70647154806363,24.76510542662485,7759.860319774314,2448.9871795384183,4370.1144146670495,61.772477025588,40.02841752392769,360.875978485224,23064.385062313515
5029,2310.312656269576,5341.412112300176,903.7491784013614,905.221000399886,67.0149826528359,3585.277397209923,1315.1714352544668,58.41543771579224,3776.0135082029406,330.1301884814469,161.32984719508636,40.58072656386485,5667.456101400255,2496.8286625161513,7034.241202639038,38.8214457493448,19.765232073665402,403.2216498754722,21982.55189081448
5030,2388.52363612387,7127.086650004132,834.7957742238814,867.1459748170946,64.601297821144,3563.51320423582,1298.0006109534108,38.908988267509464,3447.383635545415,430.2306811992459,355.5118833134648,59.5614671475736,7240.11267931542,2504.282777587216,8400.218398433828,33.0304664589938,4.0257237775840995,420.2342869557563,21009.567506599884
5031,2914.3061977432776,12385.06009958261,843.7638508212935,880.9525555582455,50.934428244179095,3555.422029875756,1330.2417225647555,26.832267034381132,2890.3324209809643,550.6771087348793,506.74618417688737,70.31679072797729,9985.584421491549,2498.1808790876094,9027.271457984303,41.6372246303958,0.9873916657335999,423.6652661842473,21823.20276880647
5032,4002.0505295492467,13396.034205722459,978.2826403243282,1033.5559999220332,42.961802847290706,3578.987430784621,1339.893653545059,25.829348011819526,2405.2530531921693,673.9691101509276,632.9251060390644,77.15284931019326,10265.064796253617,2471.24128028889,9257.94523053186,63.335274301920805,0.3885346012111,419.11145900832764,23261.307198405433
5033,4236.2370672664665,11044.655235845483,932.0984094724759,1216.7959975080048,59.8852669072613,3604.2723078313193,1396.4446436684664,47.430714949842056,2249.535494796689,837.5385730855883,723.6995075289922,101.63414427630715,11411.63209709534,2416.992820315657,9213.395972076638,100.664590563816,0.6161346579618999,411.66634746154153,23872.240459430956
5034,4260.947249368458,9779.922092059884,878.534702713692,1375.3642741668764,77.8642207971497,3630.38431129402,1533.8727920969086,86.3215291951266,2266.3299819372487,996.3270241616337,809.8052553137189,132.5346992590857,11118.229574936295,2216.651557812159,8971.85418213006,188.51462269627,0.4721730375408,395.8074207108629,24507.697115446645
5035,4331.429951633931,12561.965812073402,1108.990957119091,1420.4919997096245,71.5442088368104,3624.0405932301064,1634.4329891398058,129.29960839761313,2259.7567754579245,1096.071391127649,868.010864883465,162.1509040594005,9392.846818921573,2015.3128429020865,7791.68724519934,301.8585903519328,1.1519185113927,333.4718678113066,25513.143635796005
5036,4695.568436344377,14005.047732204159,1403.1224201191253,1449.2845189145467,77.0421444884833,3549.3495956001193,1734.4788524334015,177.36844325945447,2284.901135879689,1116.3279983441703,981.4167199407349,207.8013866234009,8165.619887827166,1857.4953350144983,6419.512838809474,386.3699321107156,1.8184868505845,273.07435423158404,25914.962270477827
5037,5315.738043359942,15449.73500625493,2547.405804453561,1464.7219934570599,109.9987364299346,3425.7353735238994,1784.5332419628223,215.89184939865711,2218.459695386249,1140.3758908738168,1099.1924827319524,262.4648185661968,6495.464972699416,1777.25276619289,5946.562506744688,381.4695084875612,2.0951632703529,266.8018808923904,25875.34592457204
5038,5464.366650560517,17184.337728357837,4074.3714897311315,1454.4291620189865,147.685854480405,3282.187201805422,1825.6447499426338,213.5104486841614,2086.4338318074538,1182.772663910719,1061.4729812570865,322.41698621406454,6898.447233183239,1562.5820197452647,6290.25164233424,340.4267170088142,3.6027265597659,301.74316419021227,26391.82357533034
5039,5447.755622967254,9837.966494974533,3526.631878287711,1437.0439400909684,259.3230656950655,3221.5886829794167,1626.4288662328888,164.48746775905528,2056.0307941988744,1322.458478321009,1119.9668811504332,377.43466614572236,7510.753274462304,1275.6989113995965,5542.753845521736,173.3476206917054,15.7487809942153,267.76069027362394,28825.231111534995
5040,5442.3265136987575,9595.616195237391,3364.8648335422363,1474.074453684978,360.89196412246287,3111.5839293096165,1608.9392504009365,85.39454108053286,1910.3317540460591,1288.8599232320894,1258.411540314983,402.89704226785204,9698.0089691492,1040.5295182391806,5078.067743879279,178.0622688842034,15.4349820774261,381.9000554229544,28752.013087310163
5041,5429.520711451254,9813.696301998312,2883.587608085088,1477.4551017153772,462.0328787767084,3012.939983774364,1575.088729502857,40.39518582409155,1741.2405223761773,1216.234265988415,1310.2272057115422,421.3207147155941,11553.420569812566,894.209602308292,5901.415106683224,187.695950816735,15.3361048711885,453.29328489317567,28422.686224202764
5042,5377.735062720818,10588.340630815099,2577.030226919924,1421.8680932225357,500.46828390895195,2968.590917109005,1480.3208549797541,25.283334480679663,1534.621316117,1056.0496449507011,1245.2147508674925,438.02916710886785,12530.778287618088,759.9170255016165,7661.865339982666,192.8181561584314,25.3361160452808,470.75840543574526,28883.627151842968
5043,5290.832117926262,11792.426217939008,2869.389306375175,1238.0512205789353,505.4115853025742,2878.4814849643185,1400.6675338963746,20.717969476621732,1340.1758907153337,922.9443830216222,1166.5423993750667,436.0251100697037,11631.651306627502,764.5818983822996,8389.97510639784,231.7152659178206,32.2848301665471,450.0656400460956,28627.270471823736
5044,5209.60283242963,12323.59992520652,3269.809719798872,1078.8132034909117,523.0008263705579,2753.2671469447964,1399.486064901954,22.568025825994262,1276.4811458013567,846.933938386219,1076.455885549031,438.2325103743053,9612.613460357661,724.8456251712607,7972.036343476817,307.8140852340332,34.5421475210295,431.1787160339061,28731.231835235678
5045,5175.833885978182,12096.760607202938,3464.24830936028,1048.1266067983306,599.8256512099382,2657.093207403088,1389.7879002137847,29.61302529635902,1416.7973511045616,809.3014145413753,833.6098567370111,436.57734948352226,7176.667199062556,663.4551208635843,7244.811815262034,382.2050790914114,42.4537088748537,425.0188792372511,30070.66839999332
5046,5185.032062707959,11849.382166744374,3367.449612316346,1050.5659891199186,660.0805472910481,2546.6152140281647,1358.6675156642966,39.485697998744044,1514.8193803712416,794.3209159651074,615.5464274085164,386.5318750920328,5763.272141022302,567.6717057088716,6780.236052713792,432.1985999916136,55.0837672770829,411.3977162957798,31152.888855926005
5047,5125.131535517295,11460.361608435749,3439.1766822751297,1020.2408978355843,720.5852425382226,2388.6626203323763,1318.2522467375018,52.430209194936275,1419.857324462972,720.1021951132443,626.2764368073576,353.15724282307684,5371.176027003654,459.0657140027745,6566.720109466183,480.6205259617268,86.71292954771059,376.05685084946606,31228.273741525536
5048,5026.742502123714,11491.299007230951,3810.6067202167783,977.394494491589,783.4841784475632,2241.210530933482,1278.1014007560013,66.44753391711467,1258.7870383145619,561.4066545005206,693.7117180347134,375.2198616940011,5147.674090218477,384.5368348171889,5732.623726310984,507.4339718029458,132.6778943782124,307.4212752881054,30386.38124455496
5049,5012.014375150704,11713.585487925675,4018.132672131642,860.9320359828143,815.4143926069731,2183.228587023222,1241.4386224108289,72.02261181270629,1033.9861890263935,509.0242996674512,792.2701129647396,394.30809791531533,4884.602963607544,326.91255158560693,5415.697981138178,523.312865558702,195.5111620772338,302.10928552513303,28959.622189382735
5050,5066.089465968823,11066.397243960733,3948.6531601771458,785.0199138464251,821.9509522664341,2135.861167137465,1210.5752102428996,72.4095314083599,844.3543570349983,593.1764412336848,924.9916695231105,399.7653504595862,4461.441674802272,252.02540340292308,5681.310901603536,495.6894934550898,266.7318605335849,321.34898985015974,27758.23192540456
5051,4905.415998012802,8331.134419785618,3009.5570480544625,724.9012586217332,825.8893625160872,1943.0810401393735,1224.7972181745504,68.38197750488779,431.249023744988,564.099799784402,903.8011959738345,361.35374206195536,3825.419629366714,123.8730583293027,4999.9347064241965,329.82084872947183,344.0553252196936,292.21149762612055,29133.458124311244
5052,4797.9464447565515,6737.11618329776,2581.4010377388254,723.9079745043535,817.8399008366484,1814.2044606053112,1253.879285503825,71.32599539503491,357.32910643458393,502.5765976670447,878.6904395535427,372.9746741329671,4543.238011001083,65.46844360602309,5569.286255320767,252.1023302618508,458.72879089109244,354.84700811395805,27318.72649639114
5053,4353.159562860916,5840.877863731774,2400.856498786393,799.3313147102529,809.6460200378367,1822.7564791677862,1339.738621640927,57.66799964293035,372.6384950167338,716.4974361770668,820.7525977683754,363.42697822175,4885.163820640915,32.36771520614239,6309.774395582876,204.390544357792,546.6624433809608,417.82430460738,25301.387503861883
5054,3534.261645741112,5045.635692460847,2838.335201774818,890.6891677121483,767.9834174130351,1960.9308526405555,1429.576701785859,38.509966158965746,402.75783614853214,719.3758398169474,803.3406792348097,346.2588263899662,5160.6859840344305,32.428963524307065,6700.907796813984,188.7682586600658,628.496406921381,426.68634090170457,23952.487976027376
5055,2971.353092198823,4293.045178069036,3746.5106080807254,886.4106666617037,708.3307692602355,2025.8575721163747,1605.2870829457297,27.621346441701252,373.9096528571267,648.2144842804447,831.243051906373,340.56023869070407,6650.843602355856,31.349788344556192,6311.737753887685,213.6692871392566,724.0428551085629,442.64145293369705,22779.45906527159
5056,2724.4898435125688,3994.061655318818,4685.457626308904,873.8137917811077,603.4029719050211,2027.5472702176644,1735.218778280066,23.528609807528905,359.63738892798233,784.9176733232922,910.1990582174251,351.34213928310015,8757.76401883373,39.33093070684634,6114.719850862259,248.4503196517094,783.2549691179128,453.0375384669642,22134.392106180047
5057,2752.351519121289,4842.237162882667,3632.3616200934434,903.9275301823899,491.8258202733039,2020.68753480149,1859.7805267497088,25.982546078185713,332.2798186377891,863.207943747293,904.5621490898434,378.5513725101919,10668.007342785711,48.50165714403618,5427.775765463002,300.0982256391618,789.3704535685742,398.7413583643693,21189.48476709413
5058,2505.015849403885,4223.818250315482,3350.610933026594,892.3854506138777,445.32551713135433,1845.3443310826733,1931.7928251932915,35.59482220256462,328.37426974805464,947.2864585772066,780.392693599735,385.32087756424033,12033.052841826564,54.631082464304306,4904.837379194711,336.6440807904168,734.4472907808973,367.8148799183327,20161.361402795636
5059,2247.9475149066907,4709.527052379343,2865.0428145307155,804.3037142021271,486.49062670995403,1689.5324210519473,1979.0345482782461,49.678231982860645,352.62018943536935,952.4498045750345,746.1865519056316,375.5621283853352,12439.670412593237,77.06805382674857,4518.252782570228,397.5569383554624,779.9432775351453,353.73836404090787,19965.423111519307
5060,1959.9026862698456,4184.909681081264,2987.660206709046,769.7780987340144,525.3358496975152,1442.5173581553624,1964.1732115940417,71.99530287153114,371.78896339275235,976.2567516625877,731.4065373072142,390.1197650178439,12004.705710417753,130.77434448055206,4373.86953685251,458.873445920304,819.3442042784696,330.60536908117524,19605.618602142928
5061,1743.536850266687,4162.966857168289,3336.141998320172,825.8751584518515,539.1488910622577,1221.371933184295,1957.2295983230513,101.15804020326851,414.3905421074172,1034.8389893767135,766.6821487194878,419.36473026764895,12011.784459479557,145.7225881381946,4645.596694892061,467.95149416311324,830.8910261468059,304.989739627308,18881.219740919216
5062,1800.9786819406168,4777.923401006235,3268.0224455080443,920.7257518347448,509.17100423562823,1027.1057882241103,1949.5152835676126,126.79252226999093,369.25383886677525,1094.7394708907034,767.3950192705095,426.08002107839076,12625.307793539403,153.40530207314788,5101.959598631524,441.1305222631752,861.7812855668221,310.8482889763954,17448.742104117
5063,2322.156988242179,5677.0006981953065,3730.229802575807,982.5955147229153,617.6248817809353,929.5848035452522,1886.3396763677702,146.42450447074427,631.7221744652092,1480.1124952677112,678.0518950037224,383.3784563544942,13208.307174831712,234.8768113372453,3872.4395567269507,244.924817596506,902.8488818966042,276.5046918320582,17732.02178579905
5064,2013.7261466886475,5775.280117693557,3396.0779245863446,1194.293325069017,590.936688188688,795.0190232128969,1802.0395603575264,147.74485593564714,572.2682015848342,1596.2795410518484,753.5804464423729,358.5706507942038,12491.721063771136,313.1772739409426,4745.96876665157,232.75031210560678,910.8951713884625,362.67012922536236,14980.311005922029
5065,1773.7061725276305,6707.053986050874,3291.5212982018083,1271.9814292152626,536.039211361297,720.7641655541926,1717.5704281400444,122.29986183827076,526.5001800378778,1857.6562487945369,829.9403992833004,349.35637737675376,11527.983307643282,434.67420875803475,6472.091834373059,240.951260648524,887.1513515815465,401.61749892309473,13856.331901163941
5066,1577.048117770207,6957.350678495019,3610.1906795791488,1233.3953285867924,464.970688474668,671.12363919546,1662.3533806964258,97.53089687517165,558.6092329650467,1685.0360594423869,925.8238035100173,350.54939039414376,11253.035810473375,586.3756919714905,6170.812511886582,272.7018588846802,834.6174783954751,360.44894924648736,13504.520894237286
5067,1494.4308049132042,6792.588455390643,3477.9372662684386,1163.1748706341364,414.6829373485872,656.4577566976708,1630.652443278951,140.4154252029808,609.1894608792273,1410.754103909429,870.2263301078668,376.07518441513673,11765.70873041973,757.0517329295576,6726.158532854857,296.33862047688956,767.2387954703333,402.70016369869654,12911.314765045512
5068,1547.084879470444,6902.997550590612,3108.6108310342665,1079.1349899084528,426.0002812504956,667.6434480288927,1558.3293122461287,214.36989392106017,687.8994440104856,1462.09149225235,720.1201997601415,365.9418821130528,12075.43102242388,905.3584751220468,7324.948777034662,303.1281991622138,664.4117566375984,413.28592675881595,12629.064372515079
5069,1693.0144770533902,7288.38397662389,2703.067888578918,1024.9428329785833,431.7585138204182,725.9342285046134,1478.8172388740645,250.18330698996695,631.769141727563,1580.900260526736,742.1382366679575,322.8099534731227,11278.293833139964,1107.719989138736,8149.147459020161,331.0172874597268,556.7996053551545,414.37050810620843,11657.944425244083
5070,1898.321417328647,7723.2360475629175,2482.4850279056373,994.2191216996623,422.4705487427891,737.3079597007319,1376.8882282062916,217.77526258356036,645.2348781135529,1582.3327833769858,767.1418404434573,347.4537828208057,10410.975946202427,1455.1403233117253,8390.309534131395,345.0933069834314,439.1214120715422,413.05189971914973,11632.831646478235
5071,2134.5771292397258,8812.278664392843,2486.223592510292,980.3629811445909,368.243733953056,720.0652180462623,1267.1238999564066,199.9967555697441,872.1828393430123,1645.7140656290117,661.117059172945,352.081835377452,9992.243541941207,1805.05954447084,8587.623351255163,342.5598282860366,323.9253813532373,431.55004502141725,11545.265076565687
5072,2174.804875443526,9708.014026612564,2563.8330728298947,959.6120490014654,319.6259057900383,832.2588838961846,1106.4637583643428,255.90405099466173,1524.217508407919,1859.100943134102,731.1140416100488,352.64998703992774,9423.328090361334,2120.888520635796,8667.60072394308,305.8701640270238,235.9438661778112,426.2793072269288,10707.20530733316
5073,2009.1701242134977,9964.151982475969,2724.603204442569,917.4645151088295,296.07644679369884,1039.9270263476446,989.0261203189241,236.637246512739,2374.035153857333,2036.0408515669594,941.9644985204382,379.45424514884274,8584.997444689316,2287.3405506406775,8982.702321118642,319.43278739418764,184.92102403625,428.68717370647926,9446.02013988497
5074,1916.465435894043,10559.477619136609,2858.8307215450786,846.0929706903478,292.5418275747399,1176.1754263465364,884.6151893344229,159.08669042521475,2971.3060638518054,2257.6580799253634,1080.0566442308009,423.2383394961629,7901.4573546676775,2345.279024137794,9248.138184649772,393.0691552243202,183.55801932869508,422.59860382553563,8171.237648904888
5075,1541.6288497340047,18120.050189235244,3060.9088701881437,750.8310209547672,271.2299955247507,1110.2922427463773,856.9491863117373,169.8271935163922,3528.5444368880217,2373.403927271236,1007.5233230567179,405.8244905297459,8105.587550048047,2420.1915115580596,8703.290278858361,492.37386260707575,214.3558125954464,349.6001101638659,8028.114855767914
5076,1480.067706691065,19966.632218070416,3141.7778220948117,635.8356285769486,227.79766438687273,1046.1323666859973,967.3745551640595,145.14029028770835,3168.74298729598,2650.4374741125116,1063.7911255261968,443.00099060432063,7837.295026818194,2392.333424450091,8762.50682174065,404.77487878897,221.3846970354732,357.1438501486656,6498.859139338433
5077,1409.2067283716378,19110.65530320427,3502.402731442251,543.6033697508302,173.56246491816592,1010.2361941729561,1121.0667660651684,99.68042287411569,2806.5580577666274,2830.3149512076793,979.6909007451336,458.9819331441382,7214.39553751816,2440.918602534953,8379.304586737751,310.90236875495856,226.8279059559031,365.9877364371144,5491.746966954965
5078,1327.4378107171826,18341.703784153993,4093.7548694417337,425.9173979811657,185.9316634300936,1084.2597497080176,1212.2977869693532,54.82970297213689,2580.0779575987144,2947.2703441203917,907.9540614066937,460.76143001655004,6242.699573479745,2509.563470609233,8073.364093780264,265.7288397327526,228.60214264534608,358.4054016597556,4441.863731580381
5079,1395.297931493324,18777.554409036453,4611.863351409473,305.4280028168222,224.39163319033202,1281.0778837006283,1302.3183424285598,59.547085738675925,2752.206717898007,3103.730196763872,991.4721364103603,448.31024370240044,5302.846648565331,2573.177264059362,7397.381964657548,253.60459964438442,252.97440333993848,374.7746030356892,4007.2605879060575
5080,1455.725193585627,20110.940289387767,4565.3289754416855,208.07745938237022,217.878523050316,1491.1965806238272,1306.3432774583641,78.01017551780963,2978.0508998905366,3379.1636136901543,999.7313905947487,427.99515949046395,4472.141019508057,2664.885131089303,7463.759358315443,329.7901865928608,295.1951831749301,403.6699546600419,4107.383486110515
5081,1580.5792855201983,19668.283410804306,4070.1594597184526,177.96712234291704,191.5181755712734,1619.096149868476,1357.629032320243,102.81821254624317,2810.3162947787255,3537.846754122495,882.6391541968696,411.09916514847805,3838.180835006919,2712.968432981495,7798.929794785562,548.497166945263,300.7312593859321,386.14299285397163,4442.499660809149
5082,1485.571713476724,18667.782307631696,4454.82870885251,232.25146467015668,173.3772854610532,1689.0562307808798,1377.6745437739019,113.80382970170255,2815.2817074537184,3446.447747329957,867.9391853795366,364.1524634750809,3261.9398128821763,2722.9749331024273,7660.018774304016,808.371821740482,266.2626519774575,373.70288064675407,4898.427853757147
5083,1342.3629001348113,19585.3554117379,5251.712501102066,351.2437665091032,101.5342807287253,1835.7911124295838,1421.3809200190158,65.46955485627062,2795.6632592868064,3177.8133194383554,881.4664604202737,327.8060839489411,2664.560100111441,2748.083884477572,6786.293205385313,1032.065932923954,308.0796796983033,340.308860308179,5205.173277316176
5084,1455.4817225187091,20546.937580130423,5971.613874547846,527.2993603498362,86.16137160159951,1953.0382254652513,1464.2060561357457,35.95931813409279,2287.4284203078632,2801.49831034382,842.1079127510335,302.4702819570505,2108.9354461665325,2750.2971593786833,6387.016119906912,1214.8878501274264,397.6868079104491,313.5525110859096,4848.509751343787
5085,1565.9740965778983,19942.788516842786,6262.797772633414,712.4801363947812,109.8919142601888,1859.2884869249324,1460.0592730327817,26.87131453259894,2182.632253289098,2555.868417962635,907.3705824283297,303.59645251677017,1389.4202979941108,2749.372086034758,5535.305419438518,1418.996741431576,452.0486069026314,313.51632852850275,5093.282347065312
5086,1715.250434604393,19990.757872098133,6342.353384846228,847.1171544417351,84.85454609834781,1569.2552244760543,1437.6562566002356,59.234069447970825,1802.687557223887,2301.3187148680645,982.4583668626474,331.2462425008608,1018.1455362604911,2743.6810385972417,5628.688107985713,1510.6974652043928,477.48870835877597,327.99640235324784,6368.29418508471
5087,1968.038110410623,19079.99897277469,6082.124330145503,803.8611362966172,70.9735570236589,1192.0938196194586,1180.4977626566224,50.29367219793534,1440.7286148561668,2162.510110798338,904.4793204546351,292.03992441204383,943.0900904351558,2686.288193640479,5072.200792032829,1517.7648818189243,437.90491982293173,344.6008524870944,7009.405365876664
5088,1820.043876302454,19804.93769884195,6376.893822141008,868.0173483659952,57.5556767124168,956.1025576889325,1047.3804375003988,90.1270631453044,1126.3160326324155,1908.08627959633,873.9972774618328,246.07127861884706,838.3035995421303,2695.6315118845064,5336.323755913937,1607.1950175521226,538.562380269569,374.3850196462875,7690.231745275052
5089,1571.138341355043,18847.166104756314,6553.853116249987,876.6154549152714,53.7772777912915,829.2813662766146,1056.6807410199701,132.6014308482637,928.2114349839795,1487.716556205483,969.8267550793975,236.2508736345134,609.4035038734432,2697.8991629397838,6088.617844786831,1688.170616137416,539.9616120474112,393.44234308283313,7899.037262404514
5090,1512.7342963507701,17550.2953897182,6750.849923864531,897.67781374188,71.62478687927069,823.7491305956794,1105.0259614438228,123.88737361123565,938.6214217411767,1280.6038487278615,833.8553083060376,212.4704946041794,426.17613283791457,2696.7788822829934,7174.513014715264,1732.8856597868776,404.25903521006865,437.42616455672936,7834.2709230459295
5091,1467.1371231344353,16005.641218368659,6969.238538337049,957.4946428879773,92.0812018751003,783.6050743963453,1179.4424334087876,110.61370169235897,1019.3291480902312,1191.7814808334763,662.604969097523,194.09906721285785,305.28842766794565,2680.7574434914322,7594.050630480077,1743.3507572439075,305.2347097008461,455.34144602527886,8044.653385576304
5092,1535.850375655011,15168.611654099159,6962.847874736997,1000.1839222466787,99.0104145855895,715.7263275148429,1249.6497483539747,107.76320922211578,1319.380105852565,1188.8126592432093,665.3718252603708,196.54787907515146,294.9247503970991,2637.1460350339516,7240.7936220862875,1755.5497540099786,170.7317735772109,462.9466377986246,9590.692594408218
5093,1653.6409086537442,13962.394277304065,6810.907695296549,950.5913256417382,78.83111589597209,655.6298145360961,1295.7518263403372,118.68369607504007,1990.1637373784745,1267.3311523909904,734.0493599043162,202.43965389213156,315.0084909875863,2564.5352993336355,7253.053067150976,1759.2683030489886,19.8010520458759,478.2645541401707,10797.641281723778
5094,1826.5137959686358,12857.902965596468,6547.763193575811,943.0917158742294,69.11579666791489,733.8197745604022,1284.4993271716617,128.06397578824985,2800.391154829595,1526.8417108618487,740.9936299046235,204.8258745635662,390.2521116348013,2499.6936087800373,7509.784987290541,1779.6438464945247,0.06263417048892357,479.5342014130614,12371.676480249998
5095,2242.5637669071257,12043.32099678057,6485.015034002203,983.7711498268332,82.03450663562211,856.1276709880002,1225.678894962415,128.49666988616826,3148.4906015636348,1691.3238883146894,827.8258463422765,229.58006370915479,648.9098578677041,2456.471259814507,7756.708356224433,1806.4557854649358,0.0,497.1199057781193,14144.789647242631
5096,2590.682325590489,12194.41798532146,6432.368253404089,1056.5564569529774,104.7594191345146,861.8296670297763,1111.8230018233362,121.60651800943262,3326.16796748335,1732.7404957452507,987.396637941712,270.3150492285721,821.7806403450755,2416.2566791549625,8054.0283004402145,1859.0230775225136,4.4985020458422005,527.7872227705875,14048.09665692178
5097,2456.063515374133,13060.596064783218,6328.150488776458,1156.9333131401158,127.07158916876571,916.7961997621127,987.3971880195504,105.78861338381812,3684.33770021874,1755.9609511699443,1055.647866897607,294.77807085154376,732.3843239722746,2375.0171901576023,8795.283283452742,1887.4793363924152,40.8632323555723,533.3262522356681,14208.978632426944
5098,2361.7526664302986,13179.43606513986,6290.233774351312,1160.6639356200214,149.0024075957411,805.322377998596,855.7650819814073,83.39971691300016,4209.128888925317,1697.5262529279364,1123.0083252691459,316.0757618301233,629.4466881941347,2251.86756145415,9281.549027389045,1893.9215131665617,203.8423608372205,533.3695634619768,13677.762905852956
5099,2234.4964258297077,12683.43972080712,6240.453698395701,1149.7381965484303,151.9523453329225,533.858984257307,842.6154739205823,50.72557794047024,4556.849253990112,2067.9974962122474,1172.2803450624738,314.40338463650613,764.0336796506406,2331.8422302083186,9398.785284010135,1897.586239003368,433.9137088371446,538.360303081362,13455.004126179654
5100,2203.0447549029827,11894.51795209144,5892.551259734703,1144.7063620705076,163.4583175509774,490.65739098348126,790.7521113167844,32.98215075160772,4745.06043497231,1923.433548552171,1287.357199538632,351.7739378341906,700.8800614082667,2170.948693032745,9452.849788635813,1892.167669735656,324.1701226201024,531.4809893619298,11449.35986207238
5101,2542.430473486142,11708.959114774163,5529.611974093899,1105.1187248359288,182.6395446108296,514.3013371122845,812.8753329808876,37.84340411623932,4772.110420078744,1666.08902782882,1318.5331336761578,364.27690780240613,1148.3049763094948,2119.3578116442786,9486.229506605285,1885.9177283726688,243.0697812277912,522.4295005311034,10274.779994647755
5102,2629.6564734028334,11382.020421398393,5038.856414018033,1012.1881964191681,210.54197417732001,558.1093509557071,834.4017173800272,76.00485078754714,4773.878993134372,1422.8214015520496,1310.9370851962963,362.5410534710352,1799.079418138675,2121.127918250307,9480.437762981754,1895.0449682102533,207.33518051468118,514.2273163990226,8776.683510816287
5103,2591.8837700265335,11372.662160894797,4844.723844794593,961.3140094055495,205.5586404493921,818.7979937449805,866.204947367919,78.98723859421912,4773.912357626686,1391.0876134437513,1306.3675937969645,386.1273725089637,2437.048818390345,2095.694043624034,9484.059381157293,1899.016858075284,220.6333022120041,504.27428689262797,7811.63031733495
