Hour,BE,DE,DK,ES,FI,FR,GR,HR,IE,IT,LT,LV,NL,NO,PL,PT,RO,SE,UK
241,4687.400818005239,27552.697551493915,7258.5651292516695,354.9863893989851,607.2984057571349,1752.7394318475094,398.1273573184165,0.7860817828597679,2399.6172412061737,818.3521041791646,962.7640686586219,352.3058161999348,15550.533235492072,2266.042273520384,8015.021876303757,510.3438488359337,609.3429461996682,471.8381102756828,35193.659743945864
242,4651.504199126406,27575.37893447073,7136.640607548401,322.01144955315783,485.02790402246137,1306.2433407601015,347.3467127872685,1.0863201850505548,2926.9044366194157,788.0189469763047,950.8786171733178,326.07676567309034,15607.865062449502,2132.515854060445,7758.057125750536,436.3395805595444,392.08581347498074,489.8749693595445,33873.256347144394
243,4567.751584555577,27586.74418891787,6970.033134637344,290.1966931540502,399.48392630304204,1342.7688659956448,303.85404625534534,1.753860484754955,3190.9544956059954,813.9473084203272,907.7242604440214,271.80873263143104,15612.795485866458,1960.1958665780548,8022.024710880998,363.2715556841054,331.020735413056,491.2484060956186,32913.314386269005
244,4571.043351471522,27437.012906795546,6986.825243695856,263.7425093833942,294.0406521527212,1538.9054680183451,248.08182706873296,2.059842457501803,3259.5481641190377,837.9690363791314,885.7311670566475,254.2553591710101,15637.80139718963,1704.2449364631948,8412.806449695812,282.8246711141358,349.67601921896403,489.70131997761763,33642.382400203765
245,4569.679457689373,27866.8022040631,7263.37365639395,226.20594360010108,197.357874341154,1540.001549575531,223.53427786398552,2.7088534689268773,3584.1649561705876,854.9644238336957,678.7430515339165,202.2970279452381,15651.859332797776,1646.7109988793957,8631.529361009554,220.43421138289222,347.9606037241192,494.0066502978052,34155.25933337037
246,4498.776451760835,28498.99368687356,7275.577070381114,192.07729866270793,136.59526789003,1590.3780454173282,217.41933590034486,4.576298519370569,3642.084589802276,874.9386165292118,413.4513961181894,172.36370388838455,15685.735197429387,1778.382412761378,9273.073773737793,171.0990254502746,283.7956068289561,506.68456798592473,37338.74296585901
247,4539.79622518611,28652.787803137224,7131.257257558691,165.16513052994023,113.18314522709811,1766.2976890494,230.34573228000357,5.302522258654857,3325.025494509308,965.8244959713677,516.5565155606361,196.9532352780162,15670.620267586404,1944.3583910810426,9493.03310727694,143.18665813901222,256.8594346208898,509.77731200358517,39167.46226178351
248,4891.026240424454,28487.491269140417,6877.684066431787,145.07257804323143,107.9417773352866,1979.3038055460356,243.4905447717646,9.341127828757065,3055.178975339719,1137.3643969523882,1002.2453544984627,251.22502095044092,15411.726780140902,2171.27622557879,9502.194270982556,126.92171195632221,274.4066436186112,515.5880573600286,38990.228662438094
249,5110.950641323324,26374.147551692517,6759.027910161377,160.74845330555732,108.7777325686729,1814.426224330926,250.8579159376871,18.927542471666925,1710.670852258333,1273.5622654030244,1326.966776457512,358.90091883146545,14729.883288762203,2350.213531822327,9501.12888599333,102.7382456558924,281.3780280655011,517.7417809408759,38434.202893903224
250,5283.37004365684,22482.10584563922,6635.488924382013,188.04948222179533,105.337146868496,1312.8122291998218,249.52998119954353,25.806687572888443,835.1514237758325,1320.2378286574226,1329.5035576446512,427.4275347107089,14865.783550004951,2527.957833229706,9501.297895196774,73.21894732557139,267.7376050261447,516.5058644944622,38514.102585841596
251,5389.35676074928,20696.841774464992,6860.271393749814,274.11417019699553,162.409007091455,1302.5109368842734,225.11728759666934,26.984116355175107,690.0973599437755,1390.3658572678169,1326.8496682671507,465.42826896829183,15202.269910292733,2664.932658525748,9500.826311910982,15.778677693665598,198.2076683735861,532.6224909447019,36653.971088571
252,4713.326647677742,23700.825461913042,6828.666600536337,394.1812760384831,168.4027766390068,871.1131176223937,252.32559263812053,40.27895866907464,625.9347412892447,1212.6834086516983,1325.8650053758333,471.342599250872,15472.309220657222,2751.2758652481016,9503.13059407311,1.9098002246819998,136.754617390265,544.6656466163014,34682.31023314827
253,4737.4465290033,27468.911377694596,6872.89827246686,480.88958010258705,164.8603989304348,837.8343840332549,263.2109105662264,41.56181568529598,507.1341415329423,993.8427881339277,1327.4457691418352,463.6261698446235,15553.222238249136,2758.974253432721,9503.757787788709,1.0214690520784,73.48612841926901,558.6644348211629,33767.099525927966
254,3744.274070131476,27795.725157487566,6646.31522082248,513.2405534826901,150.49223954881722,616.0011231620041,249.08388856744835,37.973612374461716,530.7688057248347,846.267975146987,1329.9630763664409,434.6793088747694,15071.870198930672,2755.4531737054954,9503.78240242195,14.092040016621,24.7625150571834,566.0560003273325,31936.95010124249
255,3331.456268728082,28236.539290244848,6817.408644990575,476.63582887729814,153.29019393572852,440.4585630935376,240.15034255424303,31.557465010006315,755.0146810125316,718.6069403780741,1329.9883076703973,404.1335163376967,15083.114412283852,2753.133654266188,9503.754538622186,18.538544517259,12.4821399726161,568.1134247200432,32668.46970430952
256,3251.383148147367,28784.62602687919,7042.849854941787,428.36335594370274,167.66853372095468,372.2911033501957,225.21243061486393,24.67743945775359,1399.7566574017935,649.8850593670533,1329.9491448869283,402.81443321736157,15291.553415345446,2764.0719958412305,9503.55891253606,22.6955117569736,12.958531631971699,553.1156165794064,32197.718427911706
257,2976.731220781525,28975.105865932554,7396.2119111290995,390.7125486566118,174.6952159925815,384.00906278269247,231.754378295674,18.257234783952523,2091.541723721023,623.1597329340768,1329.9536205645525,396.7647608132509,15259.381942508202,2767.4374952626495,9503.582160539792,39.9193446322362,30.6807272137671,476.4364346740265,32382.352042450162
258,2869.849415034228,28882.220073958135,7317.9180849989,338.0212290117491,165.5392758118425,522.0436209809234,242.20896969946992,16.452780857428387,2908.7262984746717,614.8237126210571,1329.9277504805489,383.93013619418036,15207.658912144781,2775.40849889938,9503.67373817257,80.0353184216504,62.6256012104693,483.21183762869936,32394.550916623386
259,2821.3671604039555,28923.179516865366,7705.671333997567,343.42342688304086,176.7342451900597,730.5663333073182,225.0448261623101,18.527076922558585,3467.9728365731235,602.0324860716787,1329.9390273933034,369.1047188352229,15146.170346214407,2778.3545649178186,9503.654056671754,169.6330325152468,94.3844091790028,527.9227302620642,32548.472314729333
260,2674.4144798462166,28986.100896093318,7792.477997811757,407.0763276135953,200.7265854280362,904.8515671445525,192.7919020132477,26.562980806988442,3836.29458635504,602.8812628441581,1329.9736430036005,343.6358601756535,14982.313924564296,2780.6166170831093,9503.655002229005,323.0977314098612,125.36352154951769,547.8363768582236,31125.428849566408
261,2176.725658400674,28992.548507474705,7809.45859226163,529.6865534768092,229.8041150773685,973.0584644191997,156.10902049300716,35.58893632784794,4226.096317907534,528.2367901196241,1329.8906172935601,292.20654261981235,14635.66758885654,2781.547129656613,9503.64479361383,498.2188226899152,154.98070354903558,550.302614856207,30003.806161076514
262,1797.1545009086576,28991.482730957472,7813.324394443566,681.4802581836393,253.3120075664953,1015.3866397723722,144.23835593681264,46.181120419583216,4533.0018831989955,535.4013871271245,1329.9109075415145,246.9550242476306,14093.68844388322,2781.3929963086466,9488.192337961473,730.2773708198146,179.8076292205279,549.3999677323545,30147.12803953111
263,1635.5119957799616,28991.313786605326,7827.12166573905,862.8629091577981,215.3668533626294,1498.4801797707341,260.0343379208439,51.508427395697524,4760.259553068665,665.6623056726672,1320.2037154559782,219.14628945911966,13035.47223126043,2781.389470925757,9466.431601309621,1166.5154248744018,190.2048732746208,561.7422791495408,28999.172557372676
264,1577.4362008948162,28991.484562131856,7833.936708802434,889.5394639682174,201.9316574127727,1683.6180539797379,293.98615051699045,54.74892298292535,4771.227728741401,796.2515104873173,1061.7986690087516,168.00871783610648,12118.620812433623,2780.3837639183603,9498.491033271883,1442.4106823924928,183.2650002159007,565.7041971304869,27700.55346137553
265,1460.1264730439357,28976.652048414355,7835.000295536549,958.5827112290392,215.21168035231437,1847.1910797450075,292.0725438674619,50.395123154464635,4773.330302543285,843.1945429329176,1068.0879172112336,259.0021633913836,9687.600884006708,2781.5294475069545,9503.638994616096,1679.2810065064414,165.59851498605641,566.9920237288063,23677.497775110514
266,1386.3730325185877,28963.33258900006,7836.456918448279,1044.8119842621854,243.2085396455333,1881.201622232627,293.7333543004654,37.94044406039134,4770.742032455611,753.9775092397315,1316.7236986944292,400.0070231625875,7294.338180906403,2781.6030421738483,9502.494027283445,1803.903875539471,161.3403376580127,569.1785850603094,19591.615391123407
267,1348.5700790684182,28939.2494322203,7836.847607839761,1074.0291478964116,262.7019743040507,1959.4659146321933,279.9833395044951,30.585999605035834,4767.545815071228,690.6320426549398,1325.9526543961715,451.6613843865307,6888.047104954217,2781.867989380403,9497.668878234357,1845.867652026048,156.0566570816697,569.5439422355491,18020.73693362719
268,1331.6120584288487,28842.702926299444,7835.940282750273,1094.4450613658155,262.585202820111,2247.287691907433,251.5447956197421,30.20111994268147,4767.214985015187,682.1399124264625,1328.203682534501,451.8386177218312,6935.662210640381,2781.975011073943,9402.796137843232,1854.288791586254,178.6465767456327,565.9374260999845,13966.314020971975
269,1348.3142113395859,28815.303519343797,7834.069534310183,1117.6272312529497,272.2328083007308,2579.919335267771,232.23329217510778,33.93522729893649,4712.296498423359,539.5271993721667,1325.452545780502,451.1308650226402,6195.498689356204,2781.943962391145,8592.122195288892,1830.435675485308,252.3737444947589,550.2903646243545,10877.2969763844
270,1358.2787997627743,28785.787846828283,7831.520236159526,1141.6690732508798,272.5501938520055,2668.0471452957495,198.9400744032175,35.80970543538014,4688.214101231539,409.90225758368547,1284.3620500843626,422.0641803792773,4044.306902590244,2778.341917357164,7598.362180221781,1777.5043694103197,423.58090894607056,526.7453450686505,10205.77520868487
271,1363.5159141301162,28688.915783402656,7828.2734209325445,1166.6056116823786,276.3398028067386,2707.8689149254787,163.96840704239074,38.26360194402393,4719.8482108415155,428.7569830353279,1159.034188821397,391.51054676862105,2266.416980108682,2764.237456340858,6595.127952899751,1842.4137546603072,647.4376545808192,466.2790757539036,10713.761860297096
272,1432.518537401795,28493.294657914466,7826.967660703502,1201.2366538240801,287.052241466166,3039.438001050604,129.44898785398337,35.38286005845625,4694.482309145001,482.3745944915813,977.5586143479221,309.07968001249725,1691.5708776583883,2742.5517203449094,4858.847855912929,1848.1625360385383,824.7209189070178,452.7953880463015,11083.84894345547
273,1674.2998580992496,27725.898243087653,7823.5529281696545,1242.9738388011854,298.4852578833141,3436.174789843802,116.09373167424225,34.3795380709461,4636.117455793369,452.57960045673894,703.3199894257574,278.9273521074292,1278.9202062309855,2708.205919714711,4434.3228291020805,1827.3900592766543,902.5441304008356,495.47310404010534,12653.041391180805
274,2127.778916203146,25790.83061179092,7815.907645027438,1334.23957592669,292.3447412727947,3455.881249227858,119.95942732515314,38.27053829411308,4681.99792549686,380.4909622133494,636.9319511653939,269.98849683284203,1128.6596328124476,2638.8484739570818,5466.814999652157,1872.4711278751372,937.102942302238,535.1735155887466,16255.694230097677
275,2768.1471454565312,25168.501299589818,7763.686343141948,1347.1237830068992,322.3610822426425,3345.2370473156534,127.92319806473054,37.87003118178213,4716.137927066002,545.9674124611336,444.702100985865,193.91359983112406,1375.5504691283843,2502.8606657365935,6531.875960897156,1826.9697100137766,948.2244024663752,542.2657003198128,27268.729062903367
276,2914.078708478163,22714.71574813217,7557.4112621530285,1334.5173918821329,289.7137553259577,3254.9686290742743,131.23134017830205,38.92192308305774,3978.728528124949,601.003591505824,256.31425011459623,113.21516102758466,1357.8410458650026,2232.833769898246,7636.597342818139,1611.5666199579373,947.5741432712348,569.9487240134947,33390.64690124797
277,3087.9498565542985,20840.492628256074,7299.039274770735,1248.1127642404817,274.3340460178277,3080.735941330464,121.25560891426929,21.094095171079246,2579.9823086423626,637.1167261584392,190.55570489744656,64.76090132903485,1583.0700455593649,2048.3671508152843,8677.920118129276,1090.0938270039217,938.7620293366764,569.9996755814399,37026.96910254398
278,3269.1419660899237,16747.14532827745,6901.806806326639,1180.0581012802097,273.5171558239926,3013.6514086509655,104.3928041627736,11.146524576625888,2190.49952675617,542.9697714792719,142.2920300521601,40.39538978293985,2268.4069191384797,1552.4005054712627,9404.463379616973,759.2726429718214,939.4474514361086,569.9969479143613,39273.91868130783
279,3607.5556638847365,12478.633895566105,6166.032595330696,1284.6106214289891,327.8870346450641,3098.0186668570304,85.84020074218661,7.063041025313748,2051.4051263906604,494.4786823974856,122.38450195870402,34.3864462212388,3317.56651532472,912.4334672509349,9503.764608730173,933.0356973810166,937.5592099794208,566.5198375360586,41622.12483433202
280,4134.372754629521,9119.35141355282,5568.34830206792,1310.3514343759966,406.0675796832126,3193.002648002774,63.87767563664016,2.552056736182083,1918.0175045214671,441.2055723991847,451.72404992011735,63.1100545476198,5274.4157825719685,399.6845417303089,9503.773462523874,1039.1805400371866,932.6527939474374,516.691449168153,44697.80645887275
281,4537.120975719778,6428.284052266164,4905.474892613701,1232.5692067454563,472.4052374758261,3378.4166815759886,38.52373755010248,0.002670388034047441,2409.6396003217574,396.91801062493073,956.9237906393039,116.1670580483159,9124.955883796836,142.3855690977796,9503.8,1172.6025706680482,877.2157966634354,460.5968059398133,46263.75889214651
282,4502.376440929821,3898.4540269250147,4568.94572250751,1188.8917702725762,460.9779706128176,3517.8502526987118,24.77017153768554,0.0,2965.3800748765975,365.14459589324287,732.8025591599825,295.4476266990175,12089.545369764,39.481266284548184,9502.993405056679,1172.4680177216476,531.1624292210289,440.66180495528175,46371.65789696712
283,4245.201736396217,2590.8728438317767,4068.311945144337,1303.60105294553,462.84908608705683,3565.9816167364247,16.67712745962423,0.0,3598.311558896497,350.82532752645903,1323.6621014941884,440.982379218689,13193.711969260374,28.311491510084675,9498.927602808988,1028.8764518625958,160.3753935753548,431.54124089454933,46436.2641488188
284,4123.952057441739,2741.366460447956,3306.1820054502905,1315.1619325749555,486.2564638831871,3546.909200031286,13.46399929446201,0.0,4007.8048101422282,321.3125723094999,1329.9445050589325,469.1460093748574,14460.303694150503,55.19163757040184,9503.798678336792,783.4386579867943,32.210234683817596,428.40398831960607,46339.71376323681
285,4246.462175270848,4504.00323574693,2456.746661202437,1289.7887766854558,572.0107513261157,3591.412127560771,20.00341972667421,0.010697832614864691,4382.705104336107,286.15932950055117,1329.9999999999998,474.6060505965782,15094.149607214971,95.96975524021386,9503.728619051748,628.2442098886966,32.0317623015992,430.1032779495484,47017.351752231145
286,4326.632241886237,7587.0115636984865,1659.53875169774,1241.639063944171,635.4482882267419,3546.5468601834073,34.125263515746724,0.0,4634.075253887013,246.8716507545592,1329.9999999999998,474.5986038015154,15301.50106557081,262.00965139081796,9502.143331663374,554.148338557493,203.5385374794424,429.67501260782547,47248.32160746923
287,4143.965467314158,11469.353927973116,854.5202425549442,1408.6847173918638,699.5896730609477,3493.62738335704,38.770605429631466,2.5208716304006518,4609.536611471249,231.20704583153264,1329.9999999999998,474.5792718624608,15378.97738311048,991.9525106610076,9497.138696192116,735.1899423509984,653.4181167961314,407.77927991466396,45945.718239958
288,4371.453507184154,14399.23529876306,894.9660071974172,1486.7412967798246,684.1491657187746,3553.926282428929,47.046856664068024,1.450707489337164,4738.607992053598,270.64635605648596,1329.9999999999998,473.26508821016824,15015.63548954888,1961.690337298314,9478.015618233008,808.1180644641778,893.4191349100155,400.8753269558852,46618.07707627868
289,4539.355907457154,17620.44596869521,1174.3733600604617,1512.7421519859686,674.040689889735,3570.077523551472,44.41052170850264,1.27555823993661,4692.305984883153,319.86411925695074,1329.9982021908938,468.57687120555454,14899.112013599915,2569.108277595015,9415.12641152668,842.2736037665386,863.2457039359176,386.85912490367383,47006.38086594449
290,4391.37587547217,20500.536855019076,1553.0898766123341,1477.3409549832404,638.3595405397393,3563.826028352164,40.9989049454799,3.462040595294748,4538.588396437938,341.1030145268038,1329.9917187820392,459.1701192124024,15206.58107443552,2741.122482013371,9139.887115436235,868.7505201196833,737.4801616102601,351.1924993196552,46203.205678911625
291,4377.8716763014445,23012.623160244784,2002.8147770382202,1479.971937646218,611.0768309069597,3545.1625259485822,35.30881154877525,5.941201302868551,4024.8519871371295,323.0044851745827,1329.9774990571082,451.856615241098,15442.106723723928,2766.9889475774066,8535.697675909374,880.0153706865595,651.1506596261071,297.58900624720616,45235.405090249486
292,4271.050823506742,24167.266485733522,2505.1551101780587,1495.2971173534563,606.5865972462956,3516.438161956556,24.416356054489743,7.538207809207521,3175.3512724662346,344.54753104233544,1329.9410303244945,453.5648273522555,15515.149883491638,2773.8745300634478,8055.103952251273,894.1214481891647,652.9954864666063,247.83228112537705,41174.01964473949
293,4212.566367875156,24085.935319397646,3029.7750511327304,1490.2310567076522,611.2293646400965,3507.0868195334565,20.51470952463789,10.26487677445374,2608.6117180365304,364.8103593852959,1329.784338783367,462.8954512682746,15578.491309426841,2779.0136483686856,7432.965993960006,990.733419364335,617.921254503744,187.69461532205762,38923.893499774495
294,4176.711738112801,23830.858921921183,3651.727430354794,1496.2386655862356,633.0317872312105,3503.2559692354316,7.4556192673100705,16.780065627443964,2035.5215535323653,364.25681665436025,1328.5433037485634,462.6637148471314,15591.645655641734,2780.3044551113894,6359.673788194116,1205.169103241818,547.0693490625098,137.65659020845337,41578.775168466
295,4009.358773598353,24450.429341197436,4480.5091574833405,1522.76894779773,626.6367338568276,3498.976031821877,13.77096952223484,23.244133264227063,1810.6153356618024,366.9676028485027,1323.3517806539958,452.1014037362018,15666.045039339582,2775.6048633001933,4847.216616398,1281.9879792661416,493.90871365740577,109.84514791758606,40088.62656121505
296,3727.4042315570587,25627.13154876043,5438.454696291425,1587.0581137194272,601.5473787042109,3510.564920751586,28.22209661913552,23.576881738616095,2091.420521250555,425.83548148888514,1243.1940692564035,420.3859153012562,15682.328515902136,2767.319643664028,3188.6849529837696,1288.4229736271113,514.3782713120343,94.14803415944729,35669.86861148492
297,3909.221911699919,26400.8069722938,6382.191770446106,1652.3146152586303,565.5776385800365,3508.3904080855546,83.82419360385849,25.760639954324088,2639.006392889336,446.775978938864,998.7229490298191,351.66099528821655,15606.957252022614,2763.9819611020894,1794.7515087344964,1344.7134343445248,572.6669796646017,90.80681477318603,32392.46902746327
298,3923.438455379816,26912.58360352082,7097.281269798994,1700.6584334958998,480.9558687445898,3523.221750942825,130.1160136327066,25.50947744343721,3019.2348520678966,447.242013212517,702.5455922546081,272.0074521403654,15216.796213892703,2758.853172818603,1001.4410866014604,1384.4099954688527,549.3225275302639,111.27046255277304,31125.759515935246
299,3962.218119438723,26928.15434169157,7498.6015764414715,1746.1120699372138,432.3259626064197,3473.248787220536,93.45242160141075,17.37962490718338,2188.4843788477096,601.4347724667696,436.0203472016843,192.35764242441385,14258.036506477474,2770.417574142145,409.5522076517513,1378.5946678224375,555.8597931631466,129.7259594910514,27350.8737588087
300,3551.5994203665937,25321.72051101006,7518.728089649259,1760.345897544065,355.1301296817924,3503.581381377225,59.956177352664064,13.00048210178555,1606.6479860272732,524.1646872388831,305.8194187776455,120.79629018432675,12850.116487283223,2767.4143377837654,56.84491577385564,1484.7181900384874,585.8990178589154,148.41390615707323,22549.696401848865
301,3743.978840905059,26785.887532240107,7370.664245824237,1761.2753151534152,335.7559218907503,3491.499975348577,43.086338613020516,9.727518743385662,1130.0084276140328,435.1488447770925,140.84441828143062,76.1173158445803,10793.027204265554,2766.2913770742316,18.53959800117185,1642.8721073823642,637.3477983805374,151.0584464912574,20745.910492400617
302,3677.5419076035637,25304.516094448893,7101.315723402339,1767.5511603993934,280.82929026282386,3572.1189794760976,32.60820779279883,7.858793301670006,1123.777967464543,408.50594390788194,62.36103858741302,50.88790278966445,9314.614165738862,2768.103625820269,35.84995148987519,1774.3608342948633,638.2145001693806,164.53199191422576,20446.700008150583
303,3379.8482584547614,22959.0817346647,7065.537762295506,1742.4126112053198,206.7195982889709,3601.8087591554713,35.7004731678957,5.9942007793693355,1488.0379404520818,407.5665940025446,25.173609188510163,33.2030746961438,8468.414528243966,2772.914372743411,121.62728129041619,1841.2767736284877,534.0554136458072,191.88532917298667,21007.541742589812
304,2948.6439172714527,18777.982057912504,6560.762215705119,1734.6626073223676,167.7802893868826,3594.799036236943,34.41079148848749,5.374947895158333,1544.4307347113477,323.98103123147484,1.84395480997364,16.185563296212397,8175.312921988284,2759.454687970167,229.66754832040328,1858.0499841091005,487.28576642162705,190.38595636144078,19521.092378611484
305,2933.05917355259,14894.85723366564,5813.475464094847,1788.056512304115,145.0868942619505,3525.8435303991773,44.71402089276,6.341953976421717,1566.3963871336064,296.4772596224391,0.0,6.33227988529885,8104.542975640292,2709.232781837861,402.4210201633618,1872.178510353957,532.6534493464196,213.5635526106048,17953.167034347378
306,3825.6897936589444,12505.181989582825,4830.163673126184,1933.645201453848,117.2283129573758,3334.2238019737697,57.43865885424912,7.024141963518073,1628.2587905441246,337.97587076344104,0.0,2.07329934238895,8561.400650596483,2636.4026288576188,941.2313896170072,1858.186434042887,544.2100685052917,258.3648956380067,18907.637693904166
307,4331.606081092144,10833.15722281396,4011.0517287773887,2108.381705214952,92.9520593616136,3120.9708962690684,66.60809997249844,11.609459758763457,1474.328128584873,361.34570401295434,0.0,0.06505674492289999,8772.249165467718,2546.0153152416315,1569.4669056101088,1864.2856341601816,571.7744746980131,260.7501175836722,20747.91035767888
308,4372.4169393621905,10169.283526858893,3455.142557278168,2324.244485686368,83.7306310793057,2999.2954292249883,75.83918309258922,20.293186141352198,1367.0009088360882,485.0467406972837,0.0,0.0,10342.456258643846,2465.674949326088,1967.5173235443967,1846.8777496852495,660.3924181965799,262.6625801030282,21677.549117166862
309,4357.328961100317,9027.814353409818,3041.081342128664,2472.108248541333,75.85717563405001,2840.27759629895,87.03103969769688,35.985534391733964,1486.5823399200426,720.2562844177445,0.0,0.0,13380.949567313533,2459.617866423304,2613.5554407115574,1856.5236600352168,743.9426326460599,264.8500471747855,22192.504425831237
310,4232.217321959286,7359.252555894426,2390.2196661705902,2517.486534389745,62.9702253180424,2668.354976932285,85.68517773705588,62.79671866796763,1441.159035382292,980.3896187585756,1.14161279362494,0.0,13448.285504380445,2540.7125368340703,3507.347876807737,1877.0206383254265,696.6266809834743,257.63042681756724,22988.79039481866
311,4035.0457525371994,6942.0680904310975,1556.9202638452869,2551.3734516169193,69.3692649325453,2423.475447000243,77.19761995367256,89.85724093602025,1348.5577088035327,1208.3646504024387,45.051899502778845,1.14868989159165,11207.29652588926,2653.275337113054,4896.089876497358,1898.5641778139618,652.5755855630102,252.87608001718144,21900.66039342254
312,3702.828074123986,5757.267691846424,1089.568117062067,2492.943615076918,64.2282063896881,1790.574846321054,86.64182242946819,117.18308822721029,1336.1153410477107,1406.8752278407103,99.8560768532152,4.5093523405009,10797.073235310001,2683.2401526819626,4454.808146487992,1899.3972183203425,450.1501309819103,201.3325588393463,21677.99328380608
313,3206.1143535754254,4535.224174735427,730.1308273797271,2413.7104600272373,52.010124619452,1464.554522873234,67.08398537008287,139.85353935545976,1111.7885917232936,1564.6841942923668,151.42362442172828,8.56689151389965,10774.450396597867,2707.1629137411305,3648.5992652285986,1899.7539123667932,298.5970574156774,151.2101005262118,21346.89677581492
314,2916.2795688692863,3657.7410306493957,539.407248523594,2271.3792112461188,38.3292739653733,1378.8660305104247,50.34557515688388,179.5612739116406,975.9012706085326,1629.7996395350326,190.36244544489983,12.1499504167787,11552.77427314833,2737.1499769382513,3147.5287743507015,1899.9102286405448,182.47967839388298,120.21178439986518,20605.873941769856
315,2332.3999913758853,3509.8937553650994,483.50453150423823,2159.173622748933,34.75241989651,1685.4426776697685,33.93232409253924,257.9985014887792,1026.4581874454125,1581.513815530459,260.3993746419566,21.5918517907424,10995.842750331714,2762.664894957934,2787.7895735216007,1899.9705591836876,85.6123775606347,94.99838116810967,18253.757261989027
316,1543.5591212937586,4285.947330274991,498.2202615608219,2083.353300313565,43.1447046994982,1764.4803913470857,27.96787848194748,317.5752931347352,1187.1528336362614,1522.8967984576113,311.33789947970416,31.29196252549715,10389.894341057341,2775.515182060607,2827.178263700478,1899.776858724128,36.8055910262129,88.15451214634764,14887.305346548896
317,1303.263275966454,4686.596357995517,521.3025873204384,1998.1889426678435,60.7850594009815,1409.066441832976,14.677227302106779,348.7376606409547,1480.576904389059,1657.340178111832,355.49476126277204,40.0513744735893,9410.717139067605,2777.4723145770295,2499.112318849552,1899.719091230049,19.0884755795016,70.42839212911367,10884.027916848305
318,1310.129966578264,4191.637906007946,521.6112612449185,1890.4064897843862,79.8652657063289,1458.4471586025297,22.091340816749792,360.2850332964839,1714.837336986813,1873.5074457026594,400.0482817064965,51.9321702972413,6834.132761293392,2777.8088392111895,1640.9602563622425,1899.964428051188,5.2767704179498,44.21412358527444,8645.416404379901
319,1364.4812722029237,5401.564901657094,553.3153590942247,1870.94534142017,81.2362315977872,1663.558245525461,48.80312686306404,381.50297419759795,2028.2613564205217,2183.2504675975274,332.41507506577034,62.46408286076581,4451.983491844098,2778.415687014862,1092.4797227913195,1899.9701755188826,0.4374553142957,31.1646606505932,7899.30574131214
320,1447.5552266167545,7430.08619744509,684.5048411784528,1873.3171000960879,77.84252953431681,1739.313366896507,92.00918561998365,402.703419729476,2929.796206216939,2459.743245000078,289.5270685862649,68.66037645849144,4153.304061915049,2778.1681403592224,1091.7856258679403,1899.7492511709272,0.07105239589481814,30.318297047101378,7537.983615383249
321,1165.3912385723788,8365.604857983819,820.051351376322,1832.2203255482575,75.01413771675,1525.138642403383,122.93053573087548,427.8493140522882,3967.0383022797087,2703.4105398625697,346.7523113937883,77.6556125198867,4941.389453623787,2778.076898652665,1081.2445327092464,1899.1391517871277,0.5243938255545001,30.004189882055098,7979.240212004002
322,714.6272315982288,8532.709341312067,916.1017219618285,1680.2048873847007,63.805350075495,1157.8257376428746,131.69405204888886,438.6955335768392,4657.561417483513,2833.4792731916937,377.58224960383035,93.0736678847402,5688.6596926489365,2778.235256640658,871.8437681094756,1897.5652684380493,1.3515802105165,25.6666628582178,9803.621365312989
323,230.14377690449518,9565.119702885382,1068.007621150149,1217.5176785995739,60.6618365728975,788.1104115856073,81.11697128912277,412.5408219890401,4766.90555853705,2570.1176529401096,370.27481337383125,108.21924448233806,4977.585993353014,2780.7349983191066,676.6891012092133,1745.5664461301049,9.5832099531052,25.747077655702082,11646.508969653023
324,214.0105976683016,8517.928107941205,996.2498111119835,1120.1396523384494,35.5084338649653,1057.2151464183544,68.71478281162794,406.3284204090017,4773.798464940606,2696.8172149246293,364.22708912440567,111.56753916831599,4925.787959368587,2780.0733308409035,679.291132672171,1750.907195767535,14.4763171124201,23.89973378248338,14659.963591963386
325,721.8732424400312,8044.389741211102,990.1207824341892,1255.8672100082933,32.1999932220042,1248.1164121333436,65.39092409356218,394.1531106068946,4773.937894410633,2851.3387836511943,337.90546890578014,109.6672215386072,4578.005074737381,2779.3773114372243,710.1047178089262,1724.672052962518,28.5731464215355,28.37005050007338,17216.86443408324
326,1466.642853183166,7568.425367096462,979.0223909352718,1438.5565081648924,31.193648806625298,1474.086203130711,77.08631600030697,373.5755226170923,4773.939999999998,3089.5834251091555,348.83788769527433,105.17021706021,4325.31112361179,2778.2798636281977,840.8834526416963,1731.6296868755487,56.258664409092304,35.18310504076788,18273.040459244938
327,1694.7199289377263,7775.043326718372,1069.860895060124,1532.0544473891152,35.463713449803,1794.7960410804371,104.68375251918867,359.36729347856823,4773.939999999998,3306.760926140098,385.3914844942852,109.17150551099705,3275.3694418294654,2778.6815092928546,984.0008978965399,1594.9057314461793,93.4644469010627,36.270959471862604,18828.086255967646
328,1685.8863774237086,8498.431095384498,1219.9609889184883,1588.825056364352,43.3087718583172,1820.876055383473,116.34326267602644,374.22830493666896,4773.588409792622,3461.495332038685,423.60070274956394,110.37590822281805,2264.17842553452,2779.5613572213856,942.5637502948468,1425.698616237538,149.099284781965,40.61059768773306,19571.27543711811
